['1', ' 0', ' 2', ' 0', ' 101', ' 0']
['4', ' 111360', ' 1', ' 4', ' 64', ' 95']
['4', ' 111360', ' 1', ' 4', ' 59', ' 95']
['4', ' 111360', ' 1', ' 4', ' 55', ' 95']
['4', ' 111360', ' 1', ' 4', ' 50', ' 95']
['4', ' 111360', ' 1', ' 4', ' 45', ' 95']
['4', ' 111432', ' 0', ' 4', ' 64', ' 95']
['4', ' 111432', ' 0', ' 4', ' 59', ' 95']
['4', ' 111432', ' 0', ' 4', ' 55', ' 95']
['4', ' 111432', ' 0', ' 4', ' 50', ' 95']
['4', ' 111432', ' 0', ' 4', ' 45', ' 95']
['4', ' 112000', ' 1', ' 4', ' 64', ' 95']
['4', ' 112000', ' 1', ' 4', ' 59', ' 95']
['4', ' 112000', ' 1', ' 4', ' 55', ' 95']
['4', ' 112000', ' 1', ' 4', ' 50', ' 95']
['4', ' 112000', ' 1', ' 4', ' 45', ' 95']
['4', ' 112072', ' 0', ' 4', ' 64', ' 95']
['4', ' 112072', ' 0', ' 4', ' 59', ' 95']
['4', ' 112072', ' 0', ' 4', ' 55', ' 95']
['4', ' 112072', ' 0', ' 4', ' 50', ' 95']
['4', ' 112072', ' 0', ' 4', ' 45', ' 95']
['4', ' 112320', ' 1', ' 4', ' 71', ' 95']
['4', ' 112320', ' 1', ' 4', ' 67', ' 95']
['4', ' 112320', ' 1', ' 4', ' 62', ' 95']
['4', ' 112320', ' 1', ' 4', ' 55', ' 95']
['4', ' 112960', ' 0', ' 4', ' 71', ' 95']
['4', ' 112960', ' 0', ' 4', ' 67', ' 95']
['4', ' 112960', ' 0', ' 4', ' 62', ' 95']
['4', ' 112960', ' 0', ' 4', ' 55', ' 95']
['4', ' 112960', ' 1', ' 4', ' 71', ' 95']
['4', ' 112960', ' 1', ' 4', ' 67', ' 95']
['4', ' 112960', ' 1', ' 4', ' 62', ' 95']
['4', ' 112960', ' 1', ' 4', ' 55', ' 95']
['4', ' 113280', ' 0', ' 4', ' 71', ' 95']
['4', ' 113280', ' 0', ' 4', ' 67', ' 95']
['4', ' 113280', ' 0', ' 4', ' 62', ' 95']
['4', ' 113280', ' 0', ' 4', ' 55', ' 95']
['4', ' 113280', ' 1', ' 4', ' 64', ' 95']
['4', ' 113280', ' 1', ' 4', ' 59', ' 95']
['4', ' 113280', ' 1', ' 4', ' 55', ' 95']
['4', ' 113280', ' 1', ' 4', ' 50', ' 95']
['4', ' 113280', ' 1', ' 4', ' 45', ' 95']
['4', ' 113352', ' 0', ' 4', ' 64', ' 95']
['4', ' 113352', ' 0', ' 4', ' 59', ' 95']
['4', ' 113352', ' 0', ' 4', ' 55', ' 95']
['4', ' 113352', ' 0', ' 4', ' 50', ' 95']
['4', ' 113352', ' 0', ' 4', ' 45', ' 95']
['4', ' 113920', ' 1', ' 4', ' 64', ' 95']
['4', ' 113920', ' 1', ' 4', ' 59', ' 95']
['4', ' 113920', ' 1', ' 4', ' 55', ' 95']
['4', ' 113920', ' 1', ' 4', ' 50', ' 95']
['4', ' 113920', ' 1', ' 4', ' 45', ' 95']
['4', ' 113992', ' 0', ' 4', ' 64', ' 95']
['4', ' 113992', ' 0', ' 4', ' 59', ' 95']
['4', ' 113992', ' 0', ' 4', ' 55', ' 95']
['4', ' 113992', ' 0', ' 4', ' 50', ' 95']
['4', ' 113992', ' 0', ' 4', ' 45', ' 95']
['4', ' 114240', ' 1', ' 4', ' 71', ' 95']
['4', ' 114240', ' 1', ' 4', ' 67', ' 95']
['4', ' 114240', ' 1', ' 4', ' 62', ' 95']
['4', ' 114240', ' 1', ' 4', ' 55', ' 95']
['4', ' 114880', ' 0', ' 4', ' 71', ' 95']
['4', ' 114880', ' 0', ' 4', ' 67', ' 95']
['4', ' 114880', ' 0', ' 4', ' 62', ' 95']
['4', ' 114880', ' 0', ' 4', ' 55', ' 95']
['4', ' 114880', ' 1', ' 4', ' 71', ' 95']
['4', ' 114880', ' 1', ' 4', ' 67', ' 95']
['4', ' 114880', ' 1', ' 4', ' 62', ' 95']
['4', ' 114880', ' 1', ' 4', ' 55', ' 95']
['4', ' 115200', ' 0', ' 4', ' 71', ' 95']
['4', ' 115200', ' 0', ' 4', ' 67', ' 95']
['4', ' 115200', ' 0', ' 4', ' 62', ' 95']
['4', ' 115200', ' 0', ' 4', ' 55', ' 95']
['4', ' 115200', ' 1', ' 4', ' 64', ' 95']
['4', ' 115200', ' 1', ' 4', ' 59', ' 95']
['4', ' 115200', ' 1', ' 4', ' 55', ' 95']
['4', ' 115200', ' 1', ' 4', ' 50', ' 95']
['4', ' 115200', ' 1', ' 4', ' 45', ' 95']
['4', ' 115272', ' 0', ' 4', ' 64', ' 95']
['4', ' 115272', ' 0', ' 4', ' 59', ' 95']
['4', ' 115272', ' 0', ' 4', ' 55', ' 95']
['4', ' 115272', ' 0', ' 4', ' 50', ' 95']
['4', ' 115272', ' 0', ' 4', ' 45', ' 95']
['4', ' 115840', ' 1', ' 4', ' 64', ' 95']
['4', ' 115840', ' 1', ' 4', ' 59', ' 95']
['4', ' 115840', ' 1', ' 4', ' 55', ' 95']
['4', ' 115840', ' 1', ' 4', ' 50', ' 95']
['4', ' 115840', ' 1', ' 4', ' 45', ' 95']
['4', ' 115912', ' 0', ' 4', ' 64', ' 95']
['4', ' 115912', ' 0', ' 4', ' 59', ' 95']
['4', ' 115912', ' 0', ' 4', ' 55', ' 95']
['4', ' 115912', ' 0', ' 4', ' 50', ' 95']
['4', ' 115912', ' 0', ' 4', ' 45', ' 95']
['4', ' 116160', ' 1', ' 4', ' 71', ' 95']
['4', ' 116160', ' 1', ' 4', ' 68', ' 95']
['4', ' 116160', ' 1', ' 4', ' 64', ' 95']
['4', ' 116160', ' 1', ' 4', ' 59', ' 95']
['4', ' 116160', ' 1', ' 4', ' 52', ' 95']
['4', ' 116800', ' 0', ' 4', ' 71', ' 95']
['4', ' 116800', ' 0', ' 4', ' 68', ' 95']
['4', ' 116800', ' 0', ' 4', ' 64', ' 95']
['4', ' 116800', ' 0', ' 4', ' 59', ' 95']
['4', ' 116800', ' 0', ' 4', ' 52', ' 95']
['4', ' 116800', ' 1', ' 4', ' 71', ' 95']
['4', ' 116800', ' 1', ' 4', ' 68', ' 95']
['4', ' 116800', ' 1', ' 4', ' 64', ' 95']
['4', ' 116800', ' 1', ' 4', ' 59', ' 95']
['4', ' 116800', ' 1', ' 4', ' 52', ' 95']
['4', ' 117120', ' 0', ' 4', ' 71', ' 95']
['4', ' 117120', ' 0', ' 4', ' 68', ' 95']
['4', ' 117120', ' 0', ' 4', ' 64', ' 95']
['4', ' 117120', ' 0', ' 4', ' 59', ' 95']
['4', ' 117120', ' 0', ' 4', ' 52', ' 95']
['4', ' 117120', ' 1', ' 4', ' 64', ' 95']
['4', ' 117120', ' 1', ' 4', ' 59', ' 95']
['4', ' 117120', ' 1', ' 4', ' 55', ' 95']
['4', ' 117120', ' 1', ' 4', ' 50', ' 95']
['4', ' 117120', ' 1', ' 4', ' 45', ' 95']
['4', ' 117192', ' 0', ' 4', ' 64', ' 95']
['4', ' 117192', ' 0', ' 4', ' 59', ' 95']
['4', ' 117192', ' 0', ' 4', ' 55', ' 95']
['4', ' 117192', ' 0', ' 4', ' 50', ' 95']
['4', ' 117192', ' 0', ' 4', ' 45', ' 95']
['4', ' 117760', ' 1', ' 4', ' 64', ' 95']
['4', ' 117760', ' 1', ' 4', ' 59', ' 95']
['4', ' 117760', ' 1', ' 4', ' 55', ' 95']
['4', ' 117760', ' 1', ' 4', ' 50', ' 95']
['4', ' 117760', ' 1', ' 4', ' 45', ' 95']
['4', ' 117832', ' 0', ' 4', ' 64', ' 95']
['4', ' 117832', ' 0', ' 4', ' 59', ' 95']
['4', ' 117832', ' 0', ' 4', ' 55', ' 95']
['4', ' 117832', ' 0', ' 4', ' 50', ' 95']
['4', ' 117832', ' 0', ' 4', ' 45', ' 95']
['4', ' 118080', ' 1', ' 4', ' 71', ' 95']
['4', ' 118080', ' 1', ' 4', ' 68', ' 95']
['4', ' 118080', ' 1', ' 4', ' 64', ' 95']
['4', ' 118080', ' 1', ' 4', ' 59', ' 95']
['4', ' 118080', ' 1', ' 4', ' 52', ' 95']
['4', ' 118720', ' 0', ' 4', ' 71', ' 95']
['4', ' 118720', ' 0', ' 4', ' 68', ' 95']
['4', ' 118720', ' 0', ' 4', ' 64', ' 95']
['4', ' 118720', ' 0', ' 4', ' 59', ' 95']
['4', ' 118720', ' 0', ' 4', ' 52', ' 95']
['4', ' 118720', ' 1', ' 4', ' 71', ' 95']
['4', ' 118720', ' 1', ' 4', ' 68', ' 95']
['4', ' 118720', ' 1', ' 4', ' 64', ' 95']
['4', ' 118720', ' 1', ' 4', ' 59', ' 95']
['4', ' 118720', ' 1', ' 4', ' 52', ' 95']
['4', ' 119040', ' 0', ' 4', ' 71', ' 95']
['4', ' 119040', ' 0', ' 4', ' 68', ' 95']
['4', ' 119040', ' 0', ' 4', ' 64', ' 95']
['4', ' 119040', ' 0', ' 4', ' 59', ' 95']
['4', ' 119040', ' 0', ' 4', ' 52', ' 95']
['4', ' 119040', ' 1', ' 4', ' 64', ' 95']
['4', ' 119040', ' 1', ' 4', ' 59', ' 95']
['4', ' 119040', ' 1', ' 4', ' 55', ' 95']
['4', ' 119040', ' 1', ' 4', ' 50', ' 95']
['4', ' 119040', ' 1', ' 4', ' 45', ' 95']
['4', ' 119112', ' 0', ' 4', ' 64', ' 95']
['4', ' 119112', ' 0', ' 4', ' 59', ' 95']
['4', ' 119112', ' 0', ' 4', ' 55', ' 95']
['4', ' 119112', ' 0', ' 4', ' 50', ' 95']
['4', ' 119112', ' 0', ' 4', ' 45', ' 95']
['4', ' 119680', ' 1', ' 4', ' 64', ' 95']
['4', ' 119680', ' 1', ' 4', ' 59', ' 95']
['4', ' 119680', ' 1', ' 4', ' 55', ' 95']
['4', ' 119680', ' 1', ' 4', ' 50', ' 95']
['4', ' 119680', ' 1', ' 4', ' 45', ' 95']
['4', ' 119752', ' 0', ' 4', ' 64', ' 95']
['4', ' 119752', ' 0', ' 4', ' 59', ' 95']
['4', ' 119752', ' 0', ' 4', ' 55', ' 95']
['4', ' 119752', ' 0', ' 4', ' 50', ' 95']
['4', ' 119752', ' 0', ' 4', ' 45', ' 95']
['4', ' 120000', ' 1', ' 4', ' 71', ' 95']
['4', ' 120000', ' 1', ' 4', ' 67', ' 95']
['4', ' 120000', ' 1', ' 4', ' 64', ' 95']
['4', ' 120000', ' 1', ' 4', ' 59', ' 95']
['4', ' 120000', ' 1', ' 4', ' 52', ' 95']
['4', ' 120640', ' 0', ' 4', ' 71', ' 95']
['4', ' 120640', ' 0', ' 4', ' 67', ' 95']
['4', ' 120640', ' 0', ' 4', ' 64', ' 95']
['4', ' 120640', ' 0', ' 4', ' 59', ' 95']
['4', ' 120640', ' 0', ' 4', ' 52', ' 95']
['4', ' 120640', ' 1', ' 4', ' 71', ' 95']
['4', ' 120640', ' 1', ' 4', ' 67', ' 95']
['4', ' 120640', ' 1', ' 4', ' 64', ' 95']
['4', ' 120640', ' 1', ' 4', ' 59', ' 95']
['4', ' 120640', ' 1', ' 4', ' 52', ' 95']
['4', ' 120960', ' 0', ' 4', ' 71', ' 95']
['4', ' 120960', ' 0', ' 4', ' 67', ' 95']
['4', ' 120960', ' 0', ' 4', ' 64', ' 95']
['4', ' 120960', ' 0', ' 4', ' 59', ' 95']
['4', ' 120960', ' 0', ' 4', ' 52', ' 95']
['4', ' 120960', ' 1', ' 4', ' 64', ' 95']
['4', ' 120960', ' 1', ' 4', ' 59', ' 95']
['4', ' 120960', ' 1', ' 4', ' 55', ' 95']
['4', ' 120960', ' 1', ' 4', ' 50', ' 95']
['4', ' 120960', ' 1', ' 4', ' 45', ' 95']
['4', ' 121032', ' 0', ' 4', ' 64', ' 95']
['4', ' 121032', ' 0', ' 4', ' 59', ' 95']
['4', ' 121032', ' 0', ' 4', ' 55', ' 95']
['4', ' 121032', ' 0', ' 4', ' 50', ' 95']
['4', ' 121032', ' 0', ' 4', ' 45', ' 95']
['4', ' 121600', ' 1', ' 4', ' 64', ' 95']
['4', ' 121600', ' 1', ' 4', ' 59', ' 95']
['4', ' 121600', ' 1', ' 4', ' 55', ' 95']
['4', ' 121600', ' 1', ' 4', ' 50', ' 95']
['4', ' 121600', ' 1', ' 4', ' 45', ' 95']
['4', ' 121672', ' 0', ' 4', ' 64', ' 95']
['4', ' 121672', ' 0', ' 4', ' 59', ' 95']
['4', ' 121672', ' 0', ' 4', ' 55', ' 95']
['4', ' 121672', ' 0', ' 4', ' 50', ' 95']
['4', ' 121672', ' 0', ' 4', ' 45', ' 95']
['4', ' 121920', ' 1', ' 4', ' 71', ' 95']
['4', ' 121920', ' 1', ' 4', ' 67', ' 95']
['4', ' 121920', ' 1', ' 4', ' 64', ' 95']
['4', ' 121920', ' 1', ' 4', ' 59', ' 95']
['4', ' 121920', ' 1', ' 4', ' 52', ' 95']
['4', ' 122560', ' 0', ' 4', ' 71', ' 95']
['4', ' 122560', ' 0', ' 4', ' 67', ' 95']
['4', ' 122560', ' 0', ' 4', ' 64', ' 95']
['4', ' 122560', ' 0', ' 4', ' 59', ' 95']
['4', ' 122560', ' 0', ' 4', ' 52', ' 95']
['4', ' 122560', ' 1', ' 4', ' 71', ' 95']
['4', ' 122560', ' 1', ' 4', ' 67', ' 95']
['4', ' 122560', ' 1', ' 4', ' 64', ' 95']
['4', ' 122560', ' 1', ' 4', ' 59', ' 95']
['4', ' 122560', ' 1', ' 4', ' 52', ' 95']
['4', ' 122880', ' 0', ' 4', ' 71', ' 95']
['4', ' 122880', ' 0', ' 4', ' 67', ' 95']
['4', ' 122880', ' 0', ' 4', ' 64', ' 95']
['4', ' 122880', ' 0', ' 4', ' 59', ' 95']
['4', ' 122880', ' 0', ' 4', ' 52', ' 95']
['4', ' 122880', ' 1', ' 4', ' 66', ' 95']
['4', ' 122880', ' 1', ' 4', ' 62', ' 95']
['4', ' 122880', ' 1', ' 4', ' 57', ' 95']
['4', ' 122880', ' 1', ' 4', ' 50', ' 95']
['4', ' 123840', ' 0', ' 4', ' 66', ' 95']
['4', ' 123840', ' 0', ' 4', ' 62', ' 95']
['4', ' 123840', ' 0', ' 4', ' 57', ' 95']
['4', ' 123840', ' 0', ' 4', ' 50', ' 95']
['4', ' 123840', ' 1', ' 4', ' 66', ' 95']
['4', ' 123840', ' 1', ' 4', ' 62', ' 95']
['4', ' 123840', ' 1', ' 4', ' 57', ' 95']
['4', ' 123840', ' 1', ' 4', ' 50', ' 95']
['4', ' 124800', ' 0', ' 4', ' 66', ' 95']
['4', ' 124800', ' 0', ' 4', ' 62', ' 95']
['4', ' 124800', ' 0', ' 4', ' 57', ' 95']
['4', ' 124800', ' 0', ' 4', ' 50', ' 95']
['4', ' 124800', ' 1', ' 4', ' 66', ' 95']
['4', ' 124800', ' 1', ' 4', ' 62', ' 95']
['4', ' 124800', ' 1', ' 4', ' 57', ' 95']
['4', ' 124800', ' 1', ' 4', ' 50', ' 95']
['4', ' 125760', ' 0', ' 4', ' 66', ' 95']
['4', ' 125760', ' 0', ' 4', ' 62', ' 95']
['4', ' 125760', ' 0', ' 4', ' 57', ' 95']
['4', ' 125760', ' 0', ' 4', ' 50', ' 95']
['4', ' 125760', ' 1', ' 4', ' 66', ' 95']
['4', ' 125760', ' 1', ' 4', ' 62', ' 95']
['4', ' 125760', ' 1', ' 4', ' 57', ' 95']
['4', ' 125760', ' 1', ' 4', ' 50', ' 95']
['4', ' 126400', ' 0', ' 4', ' 66', ' 95']
['4', ' 126400', ' 0', ' 4', ' 62', ' 95']
['4', ' 126400', ' 0', ' 4', ' 57', ' 95']
['4', ' 126400', ' 0', ' 4', ' 50', ' 95']
['4', ' 126400', ' 1', ' 4', ' 66', ' 95']
['4', ' 126400', ' 1', ' 4', ' 62', ' 95']
['4', ' 126400', ' 1', ' 4', ' 57', ' 95']
['4', ' 126400', ' 1', ' 4', ' 50', ' 95']
['4', ' 126720', ' 0', ' 4', ' 66', ' 95']
['4', ' 126720', ' 0', ' 4', ' 62', ' 95']
['4', ' 126720', ' 0', ' 4', ' 57', ' 95']
['4', ' 126720', ' 0', ' 4', ' 50', ' 95']
['4', ' 126720', ' 1', ' 4', ' 66', ' 95']
['4', ' 126720', ' 1', ' 4', ' 62', ' 95']
['4', ' 126720', ' 1', ' 4', ' 57', ' 95']
['4', ' 126720', ' 1', ' 4', ' 50', ' 95']
['4', ' 127360', ' 0', ' 4', ' 66', ' 95']
['4', ' 127360', ' 0', ' 4', ' 62', ' 95']
['4', ' 127360', ' 0', ' 4', ' 57', ' 95']
['4', ' 127360', ' 0', ' 4', ' 50', ' 95']
['4', ' 127360', ' 1', ' 4', ' 66', ' 95']
['4', ' 127360', ' 1', ' 4', ' 62', ' 95']
['4', ' 127360', ' 1', ' 4', ' 57', ' 95']
['4', ' 127360', ' 1', ' 4', ' 50', ' 95']
['4', ' 127680', ' 0', ' 4', ' 66', ' 95']
['4', ' 127680', ' 0', ' 4', ' 62', ' 95']
['4', ' 127680', ' 0', ' 4', ' 57', ' 95']
['4', ' 127680', ' 0', ' 4', ' 50', ' 95']
['4', ' 127680', ' 1', ' 4', ' 66', ' 95']
['4', ' 127680', ' 1', ' 4', ' 62', ' 95']
['4', ' 127680', ' 1', ' 4', ' 57', ' 95']
['4', ' 127680', ' 1', ' 4', ' 50', ' 95']
['4', ' 128640', ' 0', ' 4', ' 66', ' 95']
['4', ' 128640', ' 0', ' 4', ' 62', ' 95']
['4', ' 128640', ' 0', ' 4', ' 57', ' 95']
['4', ' 128640', ' 0', ' 4', ' 50', ' 95']
['4', ' 128640', ' 1', ' 4', ' 66', ' 95']
['4', ' 128640', ' 1', ' 4', ' 62', ' 95']
['4', ' 128640', ' 1', ' 4', ' 57', ' 95']
['4', ' 128640', ' 1', ' 4', ' 50', ' 95']
['4', ' 129600', ' 0', ' 4', ' 66', ' 95']
['4', ' 129600', ' 0', ' 4', ' 62', ' 95']
['4', ' 129600', ' 0', ' 4', ' 57', ' 95']
['4', ' 129600', ' 0', ' 4', ' 50', ' 95']
['4', ' 129600', ' 1', ' 4', ' 66', ' 95']
['4', ' 129600', ' 1', ' 4', ' 62', ' 95']
['4', ' 129600', ' 1', ' 4', ' 57', ' 95']
['4', ' 129600', ' 1', ' 4', ' 50', ' 95']
['4', ' 130560', ' 0', ' 4', ' 66', ' 95']
['4', ' 130560', ' 0', ' 4', ' 62', ' 95']
['4', ' 130560', ' 0', ' 4', ' 57', ' 95']
['4', ' 130560', ' 0', ' 4', ' 50', ' 95']
['4', ' 130560', ' 1', ' 4', ' 71', ' 95']
['4', ' 130560', ' 1', ' 4', ' 67', ' 95']
['4', ' 130560', ' 1', ' 4', ' 64', ' 95']
['4', ' 130560', ' 1', ' 4', ' 59', ' 95']
['4', ' 130560', ' 1', ' 4', ' 52', ' 95']
['4', ' 131520', ' 0', ' 4', ' 71', ' 95']
['4', ' 131520', ' 0', ' 4', ' 67', ' 95']
['4', ' 131520', ' 0', ' 4', ' 64', ' 95']
['4', ' 131520', ' 0', ' 4', ' 59', ' 95']
['4', ' 131520', ' 0', ' 4', ' 52', ' 95']
['4', ' 131520', ' 1', ' 4', ' 71', ' 95']
['4', ' 131520', ' 1', ' 4', ' 67', ' 95']
['4', ' 131520', ' 1', ' 4', ' 64', ' 95']
['4', ' 131520', ' 1', ' 4', ' 59', ' 95']
['4', ' 131520', ' 1', ' 4', ' 52', ' 95']
['4', ' 132160', ' 0', ' 4', ' 71', ' 95']
['4', ' 132160', ' 0', ' 4', ' 67', ' 95']
['4', ' 132160', ' 0', ' 4', ' 64', ' 95']
['4', ' 132160', ' 0', ' 4', ' 59', ' 95']
['4', ' 132160', ' 0', ' 4', ' 52', ' 95']
['4', ' 132160', ' 1', ' 4', ' 71', ' 95']
['4', ' 132160', ' 1', ' 4', ' 67', ' 95']
['4', ' 132160', ' 1', ' 4', ' 64', ' 95']
['4', ' 132160', ' 1', ' 4', ' 59', ' 95']
['4', ' 132160', ' 1', ' 4', ' 52', ' 95']
['4', ' 132480', ' 0', ' 4', ' 71', ' 95']
['4', ' 132480', ' 0', ' 4', ' 67', ' 95']
['4', ' 132480', ' 0', ' 4', ' 64', ' 95']
['4', ' 132480', ' 0', ' 4', ' 59', ' 95']
['4', ' 132480', ' 0', ' 4', ' 52', ' 95']
['4', ' 133440', ' 1', ' 4', ' 71', ' 95']
['4', ' 133440', ' 1', ' 4', ' 67', ' 95']
['4', ' 133440', ' 1', ' 4', ' 64', ' 95']
['4', ' 133440', ' 1', ' 4', ' 59', ' 95']
['4', ' 133440', ' 1', ' 4', ' 52', ' 95']
['4', ' 134400', ' 0', ' 4', ' 71', ' 95']
['4', ' 134400', ' 0', ' 4', ' 67', ' 95']
['4', ' 134400', ' 0', ' 4', ' 64', ' 95']
['4', ' 134400', ' 0', ' 4', ' 59', ' 95']
['4', ' 134400', ' 0', ' 4', ' 52', ' 95']
['4', ' 134400', ' 1', ' 4', ' 72', ' 95']
['4', ' 134400', ' 1', ' 4', ' 69', ' 95']
['4', ' 134400', ' 1', ' 4', ' 65', ' 95']
['4', ' 134400', ' 1', ' 4', ' 60', ' 95']
['4', ' 134400', ' 1', ' 4', ' 53', ' 95']
['4', ' 135360', ' 0', ' 4', ' 72', ' 95']
['4', ' 135360', ' 0', ' 4', ' 69', ' 95']
['4', ' 135360', ' 0', ' 4', ' 65', ' 95']
['4', ' 135360', ' 0', ' 4', ' 60', ' 95']
['4', ' 135360', ' 0', ' 4', ' 53', ' 95']
['4', ' 135360', ' 1', ' 4', ' 72', ' 95']
['4', ' 135360', ' 1', ' 4', ' 69', ' 95']
['4', ' 135360', ' 1', ' 4', ' 65', ' 95']
['4', ' 135360', ' 1', ' 4', ' 60', ' 95']
['4', ' 135360', ' 1', ' 4', ' 53', ' 95']
['4', ' 136000', ' 0', ' 4', ' 72', ' 95']
['4', ' 136000', ' 0', ' 4', ' 69', ' 95']
['4', ' 136000', ' 0', ' 4', ' 65', ' 95']
['4', ' 136000', ' 0', ' 4', ' 60', ' 95']
['4', ' 136000', ' 0', ' 4', ' 53', ' 95']
['4', ' 136000', ' 1', ' 4', ' 72', ' 95']
['4', ' 136000', ' 1', ' 4', ' 69', ' 95']
['4', ' 136000', ' 1', ' 4', ' 65', ' 95']
['4', ' 136000', ' 1', ' 4', ' 60', ' 95']
['4', ' 136000', ' 1', ' 4', ' 53', ' 95']
['4', ' 136320', ' 0', ' 4', ' 72', ' 95']
['4', ' 136320', ' 0', ' 4', ' 69', ' 95']
['4', ' 136320', ' 0', ' 4', ' 65', ' 95']
['4', ' 136320', ' 0', ' 4', ' 60', ' 95']
['4', ' 136320', ' 0', ' 4', ' 53', ' 95']
['4', ' 137280', ' 1', ' 4', ' 72', ' 95']
['4', ' 137280', ' 1', ' 4', ' 69', ' 95']
['4', ' 137280', ' 1', ' 4', ' 65', ' 95']
['4', ' 137280', ' 1', ' 4', ' 60', ' 95']
['4', ' 137280', ' 1', ' 4', ' 53', ' 95']
['4', ' 138240', ' 0', ' 4', ' 72', ' 95']
['4', ' 138240', ' 0', ' 4', ' 69', ' 95']
['4', ' 138240', ' 0', ' 4', ' 65', ' 95']
['4', ' 138240', ' 0', ' 4', ' 60', ' 95']
['4', ' 138240', ' 0', ' 4', ' 53', ' 95']
['4', ' 138240', ' 1', ' 4', ' 71', ' 95']
['4', ' 138240', ' 1', ' 4', ' 67', ' 95']
['4', ' 138240', ' 1', ' 4', ' 64', ' 95']
['4', ' 138240', ' 1', ' 4', ' 59', ' 95']
['4', ' 138240', ' 1', ' 4', ' 52', ' 95']
['4', ' 138880', ' 0', ' 4', ' 71', ' 95']
['4', ' 138880', ' 0', ' 4', ' 67', ' 95']
['4', ' 138880', ' 0', ' 4', ' 64', ' 95']
['4', ' 138880', ' 0', ' 4', ' 59', ' 95']
['4', ' 138880', ' 0', ' 4', ' 52', ' 95']
['4', ' 138880', ' 1', ' 4', ' 71', ' 95']
['4', ' 138880', ' 1', ' 4', ' 67', ' 95']
['4', ' 138880', ' 1', ' 4', ' 64', ' 95']
['4', ' 138880', ' 1', ' 4', ' 59', ' 95']
['4', ' 138880', ' 1', ' 4', ' 52', ' 95']
['4', ' 139200', ' 0', ' 4', ' 71', ' 95']
['4', ' 139200', ' 0', ' 4', ' 67', ' 95']
['4', ' 139200', ' 0', ' 4', ' 64', ' 95']
['4', ' 139200', ' 0', ' 4', ' 59', ' 95']
['4', ' 139200', ' 0', ' 4', ' 52', ' 95']
['4', ' 139200', ' 1', ' 4', ' 71', ' 95']
['4', ' 139200', ' 1', ' 4', ' 67', ' 95']
['4', ' 139200', ' 1', ' 4', ' 64', ' 95']
['4', ' 139200', ' 1', ' 4', ' 59', ' 95']
['4', ' 139200', ' 1', ' 4', ' 52', ' 95']
['4', ' 139840', ' 0', ' 4', ' 71', ' 95']
['4', ' 139840', ' 0', ' 4', ' 67', ' 95']
['4', ' 139840', ' 0', ' 4', ' 64', ' 95']
['4', ' 139840', ' 0', ' 4', ' 59', ' 95']
['4', ' 139840', ' 0', ' 4', ' 52', ' 95']
['4', ' 139840', ' 1', ' 4', ' 71', ' 95']
['4', ' 139840', ' 1', ' 4', ' 67', ' 95']
['4', ' 139840', ' 1', ' 4', ' 64', ' 95']
['4', ' 139840', ' 1', ' 4', ' 59', ' 95']
['4', ' 139840', ' 1', ' 4', ' 52', ' 95']
['4', ' 140160', ' 0', ' 4', ' 71', ' 95']
['4', ' 140160', ' 0', ' 4', ' 67', ' 95']
['4', ' 140160', ' 0', ' 4', ' 64', ' 95']
['4', ' 140160', ' 0', ' 4', ' 59', ' 95']
['4', ' 140160', ' 0', ' 4', ' 52', ' 95']
['4', ' 141120', ' 1', ' 4', ' 71', ' 95']
['4', ' 141120', ' 1', ' 4', ' 67', ' 95']
['4', ' 141120', ' 1', ' 4', ' 64', ' 95']
['4', ' 141120', ' 1', ' 4', ' 59', ' 95']
['4', ' 141120', ' 1', ' 4', ' 52', ' 95']
['4', ' 142080', ' 0', ' 4', ' 71', ' 95']
['4', ' 142080', ' 0', ' 4', ' 67', ' 95']
['4', ' 142080', ' 0', ' 4', ' 64', ' 95']
['4', ' 142080', ' 0', ' 4', ' 59', ' 95']
['4', ' 142080', ' 0', ' 4', ' 52', ' 95']
['4', ' 142080', ' 1', ' 4', ' 71', ' 95']
['4', ' 142080', ' 1', ' 4', ' 67', ' 95']
['4', ' 142080', ' 1', ' 4', ' 62', ' 95']
['4', ' 142080', ' 1', ' 4', ' 55', ' 95']
['4', ' 142720', ' 0', ' 4', ' 71', ' 95']
['4', ' 142720', ' 0', ' 4', ' 67', ' 95']
['4', ' 142720', ' 0', ' 4', ' 62', ' 95']
['4', ' 142720', ' 0', ' 4', ' 55', ' 95']
['4', ' 142720', ' 1', ' 4', ' 71', ' 95']
['4', ' 142720', ' 1', ' 4', ' 67', ' 95']
['4', ' 142720', ' 1', ' 4', ' 62', ' 95']
['4', ' 142720', ' 1', ' 4', ' 55', ' 95']
['4', ' 143040', ' 0', ' 4', ' 71', ' 95']
['4', ' 143040', ' 0', ' 4', ' 67', ' 95']
['4', ' 143040', ' 0', ' 4', ' 62', ' 95']
['4', ' 143040', ' 0', ' 4', ' 55', ' 95']
['4', ' 143040', ' 1', ' 4', ' 71', ' 95']
['4', ' 143040', ' 1', ' 4', ' 67', ' 95']
['4', ' 143040', ' 1', ' 4', ' 62', ' 95']
['4', ' 143040', ' 1', ' 4', ' 55', ' 95']
['4', ' 143680', ' 0', ' 4', ' 71', ' 95']
['4', ' 143680', ' 0', ' 4', ' 67', ' 95']
['4', ' 143680', ' 0', ' 4', ' 62', ' 95']
