['2', ' 0', ' 3', ' 0', ' 0']
['7', ' 15744', ' 1', ' 5', ' 64', ' 79']
['7', ' 15996', ' 0', ' 5', ' 60', ' 64']
['7', ' 15996', ' 0', ' 5', ' 57', ' 64']
['7', ' 15996', ' 0', ' 5', ' 64', ' 64']
['7', ' 16128', ' 1', ' 5', ' 60', ' 79']
['7', ' 16128', ' 1', ' 5', ' 62', ' 79']
['7', ' 16128', ' 1', ' 5', ' 65', ' 79']
['7', ' 16128', ' 1', ' 5', ' 69', ' 79']
['7', ' 16636', ' 0', ' 5', ' 60', ' 64']
['7', ' 16636', ' 0', ' 5', ' 62', ' 64']
['7', ' 16636', ' 0', ' 5', ' 65', ' 64']
['7', ' 16636', ' 0', ' 5', ' 69', ' 64']
['7', ' 16896', ' 1', ' 5', ' 57', ' 79']
['7', ' 16896', ' 1', ' 5', ' 60', ' 79']
['7', ' 16896', ' 1', ' 5', ' 64', ' 79']
['7', ' 16896', ' 1', ' 5', ' 67', ' 79']
['7', ' 17148', ' 0', ' 5', ' 57', ' 64']
['7', ' 17148', ' 0', ' 5', ' 60', ' 64']
['7', ' 17148', ' 0', ' 5', ' 64', ' 64']
['7', ' 17148', ' 0', ' 5', ' 67', ' 64']
['7', ' 17280', ' 1', ' 5', ' 55', ' 79']
['7', ' 17280', ' 1', ' 5', ' 59', ' 79']
['7', ' 17280', ' 1', ' 5', ' 62', ' 79']
['7', ' 17280', ' 1', ' 5', ' 65', ' 79']
['7', ' 17532', ' 0', ' 5', ' 55', ' 64']
['7', ' 17532', ' 0', ' 5', ' 59', ' 64']
['7', ' 17532', ' 0', ' 5', ' 62', ' 64']
['7', ' 17532', ' 0', ' 5', ' 65', ' 64']
['7', ' 17664', ' 1', ' 5', ' 62', ' 79']
['7', ' 17664', ' 1', ' 5', ' 64', ' 79']
['7', ' 17664', ' 1', ' 5', ' 67', ' 79']
['7', ' 17664', ' 1', ' 5', ' 71', ' 79']
['7', ' 17916', ' 0', ' 5', ' 62', ' 64']
['7', ' 17916', ' 0', ' 5', ' 64', ' 64']
['7', ' 17916', ' 0', ' 5', ' 67', ' 64']
['7', ' 17916', ' 0', ' 5', ' 71', ' 64']
['7', ' 18048', ' 1', ' 5', ' 65', ' 79']
['7', ' 18048', ' 1', ' 5', ' 69', ' 79']
['7', ' 18048', ' 1', ' 5', ' 72', ' 79']
['7', ' 18048', ' 1', ' 5', ' 76', ' 79']
['7', ' 18300', ' 0', ' 5', ' 65', ' 64']
['7', ' 18300', ' 0', ' 5', ' 69', ' 64']
['7', ' 18300', ' 0', ' 5', ' 72', ' 64']
['7', ' 18300', ' 0', ' 5', ' 76', ' 64']
['7', ' 18432', ' 1', ' 5', ' 64', ' 79']
['7', ' 18432', ' 1', ' 5', ' 67', ' 79']
['7', ' 18432', ' 1', ' 5', ' 71', ' 79']
['7', ' 18432', ' 1', ' 5', ' 74', ' 79']
['7', ' 18684', ' 0', ' 5', ' 64', ' 64']
['7', ' 18684', ' 0', ' 5', ' 67', ' 64']
['7', ' 18684', ' 0', ' 5', ' 71', ' 64']
['7', ' 18684', ' 0', ' 5', ' 74', ' 64']
['7', ' 18816', ' 1', ' 5', ' 57', ' 79']
['7', ' 18816', ' 1', ' 5', ' 60', ' 79']
['7', ' 18816', ' 1', ' 5', ' 64', ' 79']
['7', ' 19068', ' 0', ' 5', ' 57', ' 64']
['7', ' 19068', ' 0', ' 5', ' 60', ' 64']
['7', ' 19068', ' 0', ' 5', ' 64', ' 64']
['7', ' 19200', ' 1', ' 5', ' 57', ' 79']
['7', ' 19200', ' 1', ' 5', ' 60', ' 79']
['7', ' 19200', ' 1', ' 5', ' 64', ' 79']
['7', ' 19200', ' 1', ' 5', ' 67', ' 79']
['7', ' 19708', ' 0', ' 5', ' 57', ' 64']
['7', ' 19708', ' 0', ' 5', ' 60', ' 64']
['7', ' 19708', ' 0', ' 5', ' 64', ' 64']
['7', ' 19708', ' 0', ' 5', ' 67', ' 64']
['7', ' 19968', ' 1', ' 5', ' 59', ' 79']
['7', ' 19968', ' 1', ' 5', ' 62', ' 79']
['7', ' 19968', ' 1', ' 5', ' 64', ' 79']
['7', ' 19968', ' 1', ' 5', ' 67', ' 79']
['7', ' 20476', ' 0', ' 5', ' 59', ' 64']
['7', ' 20476', ' 0', ' 5', ' 62', ' 64']
['7', ' 20476', ' 0', ' 5', ' 64', ' 64']
['7', ' 20476', ' 0', ' 5', ' 67', ' 64']
['7', ' 20736', ' 1', ' 5', ' 55', ' 79']
['7', ' 20736', ' 1', ' 5', ' 59', ' 79']
['7', ' 20736', ' 1', ' 5', ' 62', ' 79']
['7', ' 20736', ' 1', ' 5', ' 65', ' 79']
['7', ' 21244', ' 0', ' 5', ' 55', ' 64']
['7', ' 21244', ' 0', ' 5', ' 59', ' 64']
['7', ' 21244', ' 0', ' 5', ' 62', ' 64']
['7', ' 21244', ' 0', ' 5', ' 65', ' 64']
['7', ' 21504', ' 1', ' 5', ' 60', ' 79']
['7', ' 21504', ' 1', ' 5', ' 62', ' 79']
['7', ' 21504', ' 1', ' 5', ' 65', ' 79']
['7', ' 21504', ' 1', ' 5', ' 69', ' 79']
['7', ' 22012', ' 0', ' 5', ' 60', ' 64']
['7', ' 22012', ' 0', ' 5', ' 62', ' 64']
['7', ' 22012', ' 0', ' 5', ' 65', ' 64']
['7', ' 22012', ' 0', ' 5', ' 69', ' 64']
['7', ' 22272', ' 1', ' 5', ' 57', ' 79']
['7', ' 22272', ' 1', ' 5', ' 60', ' 79']
['7', ' 22272', ' 1', ' 5', ' 64', ' 79']
['7', ' 22272', ' 1', ' 5', ' 67', ' 79']
['7', ' 22780', ' 0', ' 5', ' 57', ' 64']
['7', ' 22780', ' 0', ' 5', ' 60', ' 64']
['7', ' 22780', ' 0', ' 5', ' 64', ' 64']
['7', ' 22780', ' 0', ' 5', ' 67', ' 64']
['7', ' 23040', ' 1', ' 5', ' 59', ' 79']
['7', ' 23040', ' 1', ' 5', ' 62', ' 79']
['7', ' 23040', ' 1', ' 5', ' 64', ' 79']
['7', ' 23040', ' 1', ' 5', ' 67', ' 79']
['7', ' 23548', ' 0', ' 5', ' 59', ' 64']
['7', ' 23548', ' 0', ' 5', ' 62', ' 64']
['7', ' 23548', ' 0', ' 5', ' 64', ' 64']
['7', ' 23548', ' 0', ' 5', ' 67', ' 64']
['7', ' 23808', ' 1', ' 5', ' 55', ' 79']
['7', ' 23808', ' 1', ' 5', ' 59', ' 79']
['7', ' 23808', ' 1', ' 5', ' 62', ' 79']
['7', ' 23808', ' 1', ' 5', ' 65', ' 79']
['7', ' 24316', ' 0', ' 5', ' 55', ' 64']
['7', ' 24316', ' 0', ' 5', ' 59', ' 64']
['7', ' 24316', ' 0', ' 5', ' 62', ' 64']
['7', ' 24316', ' 0', ' 5', ' 65', ' 64']
['7', ' 24576', ' 1', ' 5', ' 60', ' 79']
['7', ' 24576', ' 1', ' 5', ' 62', ' 79']
['7', ' 24576', ' 1', ' 5', ' 65', ' 79']
['7', ' 24576', ' 1', ' 5', ' 69', ' 79']
['7', ' 25084', ' 0', ' 5', ' 60', ' 64']
['7', ' 25084', ' 0', ' 5', ' 62', ' 64']
['7', ' 25084', ' 0', ' 5', ' 65', ' 64']
['7', ' 25084', ' 0', ' 5', ' 69', ' 64']
['7', ' 25344', ' 1', ' 5', ' 60', ' 79']
['7', ' 25344', ' 1', ' 5', ' 64', ' 79']
['7', ' 25344', ' 1', ' 5', ' 57', ' 79']
['7', ' 25344', ' 1', ' 5', ' 67', ' 79']
['7', ' 25852', ' 0', ' 5', ' 60', ' 64']
['7', ' 25852', ' 0', ' 5', ' 64', ' 64']
['7', ' 25852', ' 0', ' 5', ' 57', ' 64']
['7', ' 25852', ' 0', ' 5', ' 67', ' 64']
['7', ' 26112', ' 1', ' 5', ' 62', ' 79']
['7', ' 26112', ' 1', ' 5', ' 64', ' 79']
['7', ' 26112', ' 1', ' 5', ' 59', ' 79']
['7', ' 26112', ' 1', ' 5', ' 67', ' 79']
['7', ' 26620', ' 0', ' 5', ' 62', ' 64']
['7', ' 26620', ' 0', ' 5', ' 64', ' 64']
['7', ' 26620', ' 0', ' 5', ' 59', ' 64']
['7', ' 26620', ' 0', ' 5', ' 67', ' 64']
['7', ' 26880', ' 1', ' 5', ' 59', ' 79']
['7', ' 26880', ' 1', ' 5', ' 62', ' 79']
['7', ' 26880', ' 1', ' 5', ' 55', ' 79']
['7', ' 26880', ' 1', ' 5', ' 65', ' 79']
['7', ' 27388', ' 0', ' 5', ' 59', ' 64']
['7', ' 27388', ' 0', ' 5', ' 62', ' 64']
['7', ' 27388', ' 0', ' 5', ' 55', ' 64']
['7', ' 27388', ' 0', ' 5', ' 65', ' 64']
['7', ' 27648', ' 1', ' 5', ' 62', ' 79']
['7', ' 27648', ' 1', ' 5', ' 65', ' 79']
['7', ' 27648', ' 1', ' 5', ' 60', ' 79']
['7', ' 27648', ' 1', ' 5', ' 69', ' 79']
['7', ' 28156', ' 0', ' 5', ' 62', ' 64']
['7', ' 28156', ' 0', ' 5', ' 65', ' 64']
['7', ' 28156', ' 0', ' 5', ' 60', ' 64']
['7', ' 28156', ' 0', ' 5', ' 69', ' 64']
['7', ' 28416', ' 1', ' 5', ' 60', ' 79']
['7', ' 28416', ' 1', ' 5', ' 64', ' 79']
['7', ' 28416', ' 1', ' 5', ' 57', ' 79']
['7', ' 28416', ' 1', ' 5', ' 67', ' 79']
['7', ' 28924', ' 0', ' 5', ' 60', ' 64']
['7', ' 28924', ' 0', ' 5', ' 64', ' 64']
['7', ' 28924', ' 0', ' 5', ' 57', ' 64']
['7', ' 28924', ' 0', ' 5', ' 67', ' 64']
['7', ' 29184', ' 1', ' 5', ' 62', ' 79']
['7', ' 29184', ' 1', ' 5', ' 64', ' 79']
['7', ' 29184', ' 1', ' 5', ' 59', ' 79']
['7', ' 29184', ' 1', ' 5', ' 67', ' 79']
['7', ' 29692', ' 0', ' 5', ' 62', ' 64']
['7', ' 29692', ' 0', ' 5', ' 64', ' 64']
['7', ' 29692', ' 0', ' 5', ' 59', ' 64']
['7', ' 29692', ' 0', ' 5', ' 67', ' 64']
['7', ' 29952', ' 1', ' 5', ' 69', ' 79']
['7', ' 29952', ' 1', ' 5', ' 72', ' 79']
['7', ' 29952', ' 1', ' 5', ' 65', ' 79']
['7', ' 29952', ' 1', ' 5', ' 76', ' 79']
['7', ' 30460', ' 0', ' 5', ' 69', ' 64']
['7', ' 30460', ' 0', ' 5', ' 72', ' 64']
['7', ' 30460', ' 0', ' 5', ' 65', ' 64']
['7', ' 30460', ' 0', ' 5', ' 76', ' 64']
['7', ' 30720', ' 1', ' 5', ' 69', ' 79']
['7', ' 30720', ' 1', ' 5', ' 72', ' 79']
['7', ' 30720', ' 1', ' 5', ' 65', ' 79']
['7', ' 30720', ' 1', ' 5', ' 76', ' 79']
['7', ' 31228', ' 0', ' 5', ' 69', ' 64']
['7', ' 31228', ' 0', ' 5', ' 72', ' 64']
['7', ' 31228', ' 0', ' 5', ' 65', ' 64']
['7', ' 31228', ' 0', ' 5', ' 76', ' 64']
['7', ' 31488', ' 1', ' 5', ' 65', ' 79']
['7', ' 31488', ' 1', ' 5', ' 69', ' 79']
['7', ' 31488', ' 1', ' 5', ' 62', ' 79']
['7', ' 31488', ' 1', ' 5', ' 72', ' 79']
['7', ' 31996', ' 0', ' 5', ' 65', ' 64']
['7', ' 31996', ' 0', ' 5', ' 69', ' 64']
['7', ' 31996', ' 0', ' 5', ' 62', ' 64']
['7', ' 31996', ' 0', ' 5', ' 72', ' 64']
['7', ' 32256', ' 1', ' 5', ' 64', ' 79']
['7', ' 32256', ' 1', ' 5', ' 67', ' 79']
['7', ' 32256', ' 1', ' 5', ' 60', ' 79']
['7', ' 32256', ' 1', ' 5', ' 69', ' 79']
['7', ' 32508', ' 0', ' 5', ' 64', ' 64']
['7', ' 32508', ' 0', ' 5', ' 67', ' 64']
['7', ' 32508', ' 0', ' 5', ' 60', ' 64']
['7', ' 32508', ' 0', ' 5', ' 69', ' 64']
['7', ' 32640', ' 1', ' 5', ' 59', ' 79']
['7', ' 32640', ' 1', ' 5', ' 62', ' 79']
['7', ' 32640', ' 1', ' 5', ' 55', ' 79']
['7', ' 32640', ' 1', ' 5', ' 65', ' 79']
['7', ' 32892', ' 0', ' 5', ' 59', ' 64']
['7', ' 32892', ' 0', ' 5', ' 62', ' 64']
['7', ' 32892', ' 0', ' 5', ' 55', ' 64']
['7', ' 32892', ' 0', ' 5', ' 65', ' 64']
['7', ' 33024', ' 1', ' 5', ' 64', ' 79']
['7', ' 33024', ' 1', ' 5', ' 67', ' 79']
['7', ' 33024', ' 1', ' 5', ' 62', ' 79']
['7', ' 33024', ' 1', ' 5', ' 71', ' 79']
['7', ' 33276', ' 0', ' 5', ' 64', ' 64']
['7', ' 33276', ' 0', ' 5', ' 67', ' 64']
['7', ' 33276', ' 0', ' 5', ' 62', ' 64']
['7', ' 33276', ' 0', ' 5', ' 71', ' 64']
['7', ' 33408', ' 1', ' 5', ' 69', ' 79']
['7', ' 33408', ' 1', ' 5', ' 72', ' 79']
['7', ' 33408', ' 1', ' 5', ' 65', ' 79']
['7', ' 33408', ' 1', ' 5', ' 76', ' 79']
['7', ' 33660', ' 0', ' 5', ' 69', ' 64']
['7', ' 33660', ' 0', ' 5', ' 72', ' 64']
['7', ' 33660', ' 0', ' 5', ' 65', ' 64']
['7', ' 33660', ' 0', ' 5', ' 76', ' 64']
['7', ' 33792', ' 1', ' 5', ' 67', ' 79']
['7', ' 33792', ' 1', ' 5', ' 71', ' 79']
['7', ' 33792', ' 1', ' 5', ' 64', ' 79']
['7', ' 33792', ' 1', ' 5', ' 74', ' 79']
['7', ' 34044', ' 0', ' 5', ' 67', ' 64']
['7', ' 34044', ' 0', ' 5', ' 71', ' 64']
['7', ' 34044', ' 0', ' 5', ' 64', ' 64']
['7', ' 34044', ' 0', ' 5', ' 74', ' 64']
['7', ' 34176', ' 1', ' 5', ' 60', ' 79']
['7', ' 34176', ' 1', ' 5', ' 57', ' 79']
['7', ' 34176', ' 1', ' 5', ' 64', ' 79']
['7', ' 34428', ' 0', ' 5', ' 60', ' 64']
['7', ' 34428', ' 0', ' 5', ' 57', ' 64']
['7', ' 34428', ' 0', ' 5', ' 64', ' 64']
['7', ' 34560', ' 1', ' 5', ' 60', ' 79']
['7', ' 34560', ' 1', ' 5', ' 62', ' 79']
['7', ' 34560', ' 1', ' 5', ' 65', ' 79']
['7', ' 34560', ' 1', ' 5', ' 69', ' 79']
['7', ' 35068', ' 0', ' 5', ' 60', ' 64']
['7', ' 35068', ' 0', ' 5', ' 62', ' 64']
['7', ' 35068', ' 0', ' 5', ' 65', ' 64']
['7', ' 35068', ' 0', ' 5', ' 69', ' 64']
['7', ' 35328', ' 1', ' 5', ' 57', ' 79']
['7', ' 35328', ' 1', ' 5', ' 60', ' 79']
['7', ' 35328', ' 1', ' 5', ' 64', ' 79']
['7', ' 35328', ' 1', ' 5', ' 67', ' 79']
['7', ' 35580', ' 0', ' 5', ' 57', ' 64']
['7', ' 35580', ' 0', ' 5', ' 60', ' 64']
['7', ' 35580', ' 0', ' 5', ' 64', ' 64']
['7', ' 35580', ' 0', ' 5', ' 67', ' 64']
['7', ' 35712', ' 1', ' 5', ' 55', ' 79']
['7', ' 35712', ' 1', ' 5', ' 59', ' 79']
['7', ' 35712', ' 1', ' 5', ' 62', ' 79']
['7', ' 35712', ' 1', ' 5', ' 65', ' 79']
['7', ' 35964', ' 0', ' 5', ' 55', ' 64']
['7', ' 35964', ' 0', ' 5', ' 59', ' 64']
['7', ' 35964', ' 0', ' 5', ' 62', ' 64']
['7', ' 35964', ' 0', ' 5', ' 65', ' 64']
['7', ' 36096', ' 1', ' 5', ' 62', ' 79']
['7', ' 36096', ' 1', ' 5', ' 64', ' 79']
['7', ' 36096', ' 1', ' 5', ' 67', ' 79']
['7', ' 36096', ' 1', ' 5', ' 71', ' 79']
['7', ' 36348', ' 0', ' 5', ' 62', ' 64']
['7', ' 36348', ' 0', ' 5', ' 64', ' 64']
['7', ' 36348', ' 0', ' 5', ' 67', ' 64']
['7', ' 36348', ' 0', ' 5', ' 71', ' 64']
['7', ' 36480', ' 1', ' 5', ' 65', ' 79']
['7', ' 36480', ' 1', ' 5', ' 69', ' 79']
['7', ' 36480', ' 1', ' 5', ' 72', ' 79']
['7', ' 36480', ' 1', ' 5', ' 76', ' 79']
['7', ' 36732', ' 0', ' 5', ' 65', ' 64']
['7', ' 36732', ' 0', ' 5', ' 69', ' 64']
['7', ' 36732', ' 0', ' 5', ' 72', ' 64']
['7', ' 36732', ' 0', ' 5', ' 76', ' 64']
['7', ' 36864', ' 1', ' 5', ' 64', ' 79']
['7', ' 36864', ' 1', ' 5', ' 67', ' 79']
['7', ' 36864', ' 1', ' 5', ' 71', ' 79']
['7', ' 36864', ' 1', ' 5', ' 74', ' 79']
['7', ' 37116', ' 0', ' 5', ' 64', ' 64']
['7', ' 37116', ' 0', ' 5', ' 67', ' 64']
['7', ' 37116', ' 0', ' 5', ' 71', ' 64']
['7', ' 37116', ' 0', ' 5', ' 74', ' 64']
['7', ' 37248', ' 1', ' 5', ' 57', ' 79']
['7', ' 37248', ' 1', ' 5', ' 60', ' 79']
['7', ' 37248', ' 1', ' 5', ' 64', ' 79']
['7', ' 37500', ' 0', ' 5', ' 57', ' 64']
['7', ' 37500', ' 0', ' 5', ' 60', ' 64']
['7', ' 37500', ' 0', ' 5', ' 64', ' 64']
['7', ' 37632', ' 1', ' 5', ' 57', ' 79']
['7', ' 37632', ' 1', ' 5', ' 60', ' 79']
['7', ' 37632', ' 1', ' 5', ' 64', ' 79']
['7', ' 37632', ' 1', ' 5', ' 67', ' 79']
['7', ' 38140', ' 0', ' 5', ' 57', ' 64']
['7', ' 38140', ' 0', ' 5', ' 60', ' 64']
['7', ' 38140', ' 0', ' 5', ' 64', ' 64']
['7', ' 38140', ' 0', ' 5', ' 67', ' 64']
['7', ' 38400', ' 1', ' 5', ' 57', ' 79']
['7', ' 38400', ' 1', ' 5', ' 60', ' 79']
['7', ' 38400', ' 1', ' 5', ' 64', ' 79']
['7', ' 38400', ' 1', ' 5', ' 67', ' 79']
['7', ' 38908', ' 0', ' 5', ' 57', ' 64']
['7', ' 38908', ' 0', ' 5', ' 60', ' 64']
['7', ' 38908', ' 0', ' 5', ' 64', ' 64']
['7', ' 38908', ' 0', ' 5', ' 67', ' 64']
['7', ' 39168', ' 1', ' 5', ' 57', ' 79']
['7', ' 39168', ' 1', ' 5', ' 60', ' 79']
['7', ' 39168', ' 1', ' 5', ' 64', ' 79']
['7', ' 39168', ' 1', ' 5', ' 67', ' 79']
['7', ' 39676', ' 0', ' 5', ' 57', ' 64']
['7', ' 39676', ' 0', ' 5', ' 60', ' 64']
['7', ' 39676', ' 0', ' 5', ' 64', ' 64']
['7', ' 39676', ' 0', ' 5', ' 67', ' 64']
['7', ' 39936', ' 1', ' 5', ' 57', ' 79']
['7', ' 39936', ' 1', ' 5', ' 60', ' 79']
['7', ' 39936', ' 1', ' 5', ' 64', ' 79']
['7', ' 39936', ' 1', ' 5', ' 67', ' 79']
['7', ' 40444', ' 0', ' 5', ' 57', ' 64']
['7', ' 40444', ' 0', ' 5', ' 60', ' 64']
['7', ' 40444', ' 0', ' 5', ' 64', ' 64']
['7', ' 40444', ' 0', ' 5', ' 67', ' 64']
['7', ' 40704', ' 1', ' 5', ' 57', ' 79']
['7', ' 40704', ' 1', ' 5', ' 60', ' 79']
['7', ' 40704', ' 1', ' 5', ' 64', ' 79']
['7', ' 40704', ' 1', ' 5', ' 67', ' 79']
['7', ' 41212', ' 0', ' 5', ' 57', ' 64']
['7', ' 41212', ' 0', ' 5', ' 60', ' 64']
['7', ' 41212', ' 0', ' 5', ' 64', ' 64']
['7', ' 41212', ' 0', ' 5', ' 67', ' 64']
['7', ' 41472', ' 1', ' 5', ' 57', ' 79']
['7', ' 41472', ' 1', ' 5', ' 60', ' 79']
['7', ' 41472', ' 1', ' 5', ' 64', ' 79']
['7', ' 41472', ' 1', ' 5', ' 67', ' 79']
['7', ' 41980', ' 0', ' 5', ' 57', ' 64']
['7', ' 41980', ' 0', ' 5', ' 60', ' 64']
['7', ' 41980', ' 0', ' 5', ' 64', ' 64']
['7', ' 41980', ' 0', ' 5', ' 67', ' 64']
['7', ' 42240', ' 1', ' 5', ' 57', ' 79']
['7', ' 42240', ' 1', ' 5', ' 60', ' 79']
['7', ' 42240', ' 1', ' 5', ' 64', ' 79']
['7', ' 42240', ' 1', ' 5', ' 67', ' 79']
['7', ' 42748', ' 0', ' 5', ' 57', ' 64']
['7', ' 42748', ' 0', ' 5', ' 60', ' 64']
['7', ' 42748', ' 0', ' 5', ' 64', ' 64']
['7', ' 42748', ' 0', ' 5', ' 67', ' 64']
['7', ' 43008', ' 1', ' 5', ' 57', ' 79']
['7', ' 43008', ' 1', ' 5', ' 60', ' 79']
['7', ' 43008', ' 1', ' 5', ' 64', ' 79']
['7', ' 43008', ' 1', ' 5', ' 67', ' 79']
['7', ' 43516', ' 0', ' 5', ' 57', ' 64']
['7', ' 43516', ' 0', ' 5', ' 60', ' 64']
['7', ' 43516', ' 0', ' 5', ' 64', ' 64']
['7', ' 43516', ' 0', ' 5', ' 67', ' 64']
['7', ' 43776', ' 1', ' 5', ' 64', ' 79']
['7', ' 43776', ' 1', ' 5', ' 65', ' 79']
['7', ' 43776', ' 1', ' 5', ' 69', ' 79']
['7', ' 43776', ' 1', ' 5', ' 72', ' 79']
['7', ' 44284', ' 0', ' 5', ' 64', ' 64']
['7', ' 44284', ' 0', ' 5', ' 65', ' 64']
['7', ' 44284', ' 0', ' 5', ' 69', ' 64']
['7', ' 44284', ' 0', ' 5', ' 72', ' 64']
['7', ' 44544', ' 1', ' 5', ' 64', ' 79']
['7', ' 44544', ' 1', ' 5', ' 65', ' 79']
['7', ' 44544', ' 1', ' 5', ' 69', ' 79']
['7', ' 44544', ' 1', ' 5', ' 72', ' 79']
['7', ' 45052', ' 0', ' 5', ' 64', ' 64']
['7', ' 45052', ' 0', ' 5', ' 65', ' 64']
['7', ' 45052', ' 0', ' 5', ' 69', ' 64']
['7', ' 45052', ' 0', ' 5', ' 72', ' 64']
['7', ' 45312', ' 1', ' 5', ' 64', ' 79']
['7', ' 45312', ' 1', ' 5', ' 65', ' 79']
['7', ' 45312', ' 1', ' 5', ' 69', ' 79']
['7', ' 45312', ' 1', ' 5', ' 72', ' 79']
['7', ' 45820', ' 0', ' 5', ' 64', ' 64']
['7', ' 45820', ' 0', ' 5', ' 65', ' 64']
['7', ' 45820', ' 0', ' 5', ' 69', ' 64']
['7', ' 45820', ' 0', ' 5', ' 72', ' 64']
['7', ' 46080', ' 1', ' 5', ' 59', ' 79']
['7', ' 46080', ' 1', ' 5', ' 62', ' 79']
['7', ' 46080', ' 1', ' 5', ' 65', ' 79']
['7', ' 46080', ' 1', ' 5', ' 67', ' 79']
['7', ' 46588', ' 0', ' 5', ' 59', ' 64']
['7', ' 46588', ' 0', ' 5', ' 62', ' 64']
['7', ' 46588', ' 0', ' 5', ' 65', ' 64']
['7', ' 46588', ' 0', ' 5', ' 67', ' 64']
['7', ' 46848', ' 1', ' 5', ' 57', ' 79']
['7', ' 46848', ' 1', ' 5', ' 60', ' 79']
['7', ' 46848', ' 1', ' 5', ' 64', ' 79']
['7', ' 46848', ' 1', ' 5', ' 67', ' 79']
['7', ' 47356', ' 0', ' 5', ' 57', ' 64']
['7', ' 47356', ' 0', ' 5', ' 60', ' 64']
['7', ' 47356', ' 0', ' 5', ' 64', ' 64']
['7', ' 47356', ' 0', ' 5', ' 67', ' 64']
['7', ' 47616', ' 1', ' 5', ' 57', ' 79']
['7', ' 47616', ' 1', ' 5', ' 60', ' 79']
['7', ' 47616', ' 1', ' 5', ' 64', ' 79']
['7', ' 47616', ' 1', ' 5', ' 67', ' 79']
['7', ' 48124', ' 0', ' 5', ' 57', ' 64']
['7', ' 48124', ' 0', ' 5', ' 60', ' 64']
['7', ' 48124', ' 0', ' 5', ' 64', ' 64']
['7', ' 48124', ' 0', ' 5', ' 67', ' 64']
['7', ' 48384', ' 1', ' 5', ' 57', ' 79']
['7', ' 48384', ' 1', ' 5', ' 60', ' 79']
['7', ' 48384', ' 1', ' 5', ' 64', ' 79']
['7', ' 48384', ' 1', ' 5', ' 67', ' 79']
['7', ' 48892', ' 0', ' 5', ' 57', ' 64']
['7', ' 48892', ' 0', ' 5', ' 60', ' 64']
['7', ' 48892', ' 0', ' 5', ' 64', ' 64']
['7', ' 48892', ' 0', ' 5', ' 67', ' 64']
['7', ' 49152', ' 1', ' 5', ' 57', ' 79']
['7', ' 49152', ' 1', ' 5', ' 60', ' 79']
['7', ' 49152', ' 1', ' 5', ' 64', ' 79']
['7', ' 49152', ' 1', ' 5', ' 67', ' 79']
['7', ' 49660', ' 0', ' 5', ' 57', ' 64']
['7', ' 49660', ' 0', ' 5', ' 60', ' 64']
['7', ' 49660', ' 0', ' 5', ' 64', ' 64']
['7', ' 49660', ' 0', ' 5', ' 67', ' 64']
['7', ' 49920', ' 1', ' 5', ' 60', ' 79']
['7', ' 49920', ' 1', ' 5', ' 62', ' 79']
['7', ' 49920', ' 1', ' 5', ' 65', ' 79']
['7', ' 49920', ' 1', ' 5', ' 69', ' 79']
['7', ' 50428', ' 0', ' 5', ' 60', ' 64']
['7', ' 50428', ' 0', ' 5', ' 62', ' 64']
['7', ' 50428', ' 0', ' 5', ' 65', ' 64']
['7', ' 50428', ' 0', ' 5', ' 69', ' 64']
['7', ' 50688', ' 1', ' 5', ' 57', ' 79']
['7', ' 50688', ' 1', ' 5', ' 60', ' 79']
['7', ' 50688', ' 1', ' 5', ' 64', ' 79']
['7', ' 50688', ' 1', ' 5', ' 67', ' 79']
['7', ' 50940', ' 0', ' 5', ' 57', ' 64']
['7', ' 50940', ' 0', ' 5', ' 60', ' 64']
['7', ' 50940', ' 0', ' 5', ' 64', ' 64']
['7', ' 50940', ' 0', ' 5', ' 67', ' 64']
['7', ' 51072', ' 1', ' 5', ' 55', ' 79']
['7', ' 51072', ' 1', ' 5', ' 59', ' 79']
['7', ' 51072', ' 1', ' 5', ' 62', ' 79']
['7', ' 51072', ' 1', ' 5', ' 65', ' 79']
['7', ' 51324', ' 0', ' 5', ' 55', ' 64']
['7', ' 51324', ' 0', ' 5', ' 59', ' 64']
['7', ' 51324', ' 0', ' 5', ' 62', ' 64']
['7', ' 51324', ' 0', ' 5', ' 65', ' 64']
['7', ' 51456', ' 1', ' 5', ' 62', ' 79']
['7', ' 51456', ' 1', ' 5', ' 64', ' 79']
['7', ' 51456', ' 1', ' 5', ' 67', ' 79']
['7', ' 51456', ' 1', ' 5', ' 71', ' 79']
['7', ' 51708', ' 0', ' 5', ' 62', ' 64']
['7', ' 51708', ' 0', ' 5', ' 64', ' 64']
['7', ' 51708', ' 0', ' 5', ' 67', ' 64']
['7', ' 51708', ' 0', ' 5', ' 71', ' 64']
['7', ' 51840', ' 1', ' 5', ' 65', ' 79']
['7', ' 51840', ' 1', ' 5', ' 69', ' 79']
['7', ' 51840', ' 1', ' 5', ' 72', ' 79']
['7', ' 51840', ' 1', ' 5', ' 76', ' 79']
['7', ' 52092', ' 0', ' 5', ' 65', ' 64']
['7', ' 52092', ' 0', ' 5', ' 69', ' 64']
['7', ' 52092', ' 0', ' 5', ' 72', ' 64']
['7', ' 52092', ' 0', ' 5', ' 76', ' 64']
['7', ' 52224', ' 1', ' 5', ' 64', ' 79']
['7', ' 52224', ' 1', ' 5', ' 67', ' 79']
['7', ' 52224', ' 1', ' 5', ' 71', ' 79']
