['2', ' 0', ' 3', ' 0', ' 101']
['6', ' 46080', ' 1', ' 9', ' 62', ' 100']
['6', ' 46080', ' 1', ' 9', ' 60', ' 100']
['6', ' 46200', ' 1', ' 9', ' 60', ' 0']
['6', ' 46200', ' 1', ' 9', ' 62', ' 0']
['6', ' 46200', ' 1', ' 9', ' 60', ' 100']
['6', ' 46258', ' 1', ' 9', ' 60', ' 0']
['6', ' 46260', ' 1', ' 9', ' 60', ' 100']
['6', ' 46318', ' 1', ' 9', ' 60', ' 0']
['6', ' 46320', ' 1', ' 9', ' 64', ' 100']
['6', ' 46320', ' 1', ' 9', ' 60', ' 100']
['6', ' 46440', ' 1', ' 9', ' 60', ' 0']
['6', ' 46440', ' 1', ' 9', ' 64', ' 0']
['6', ' 46440', ' 1', ' 9', ' 60', ' 100']
['6', ' 46560', ' 1', ' 9', ' 60', ' 0']
['6', ' 46560', ' 1', ' 9', ' 63', ' 100']
['6', ' 46560', ' 1', ' 9', ' 60', ' 100']
['6', ' 46680', ' 1', ' 9', ' 60', ' 0']
['6', ' 46680', ' 1', ' 9', ' 64', ' 100']
['6', ' 46680', ' 1', ' 9', ' 60', ' 100']
['6', ' 46740', ' 1', ' 9', ' 64', ' 0']
['6', ' 46740', ' 1', ' 9', ' 61', ' 100']
['6', ' 46800', ' 1', ' 9', ' 61', ' 0']
['6', ' 46800', ' 1', ' 9', ' 60', ' 0']
['6', ' 46800', ' 1', ' 9', ' 63', ' 0']
['6', ' 46800', ' 1', ' 9', ' 63', ' 100']
['6', ' 46800', ' 1', ' 9', ' 60', ' 100']
['6', ' 46920', ' 1', ' 9', ' 60', ' 0']
['6', ' 46920', ' 1', ' 9', ' 63', ' 0']
['6', ' 47026', ' 1', ' 9', ' 60', ' 100']
['6', ' 47040', ' 1', ' 9', ' 64', ' 100']
['6', ' 47146', ' 1', ' 9', ' 60', ' 0']
['6', ' 47160', ' 1', ' 9', ' 64', ' 0']
['6', ' 47280', ' 1', ' 9', ' 60', ' 100']
['6', ' 47400', ' 1', ' 9', ' 60', ' 0']
['6', ' 47400', ' 1', ' 9', ' 64', ' 100']
['6', ' 47516', ' 1', ' 9', ' 60', ' 100']
['6', ' 47520', ' 1', ' 9', ' 64', ' 0']
['6', ' 47526', ' 1', ' 9', ' 63', ' 100']
['6', ' 47636', ' 1', ' 9', ' 60', ' 0']
['6', ' 47646', ' 1', ' 9', ' 63', ' 0']
['6', ' 47760', ' 1', ' 9', ' 64', ' 100']
['6', ' 47760', ' 1', ' 9', ' 60', ' 100']
['6', ' 47820', ' 1', ' 9', ' 64', ' 0']
['6', ' 47880', ' 1', ' 9', ' 60', ' 0']
['6', ' 48000', ' 1', ' 9', ' 63', ' 100']
['6', ' 48002', ' 1', ' 9', ' 60', ' 100']
['6', ' 48060', ' 1', ' 9', ' 63', ' 0']
['6', ' 48068', ' 1', ' 9', ' 60', ' 100']
['6', ' 48116', ' 1', ' 9', ' 60', ' 100']
['6', ' 48122', ' 1', ' 9', ' 60', ' 0']
['6', ' 48128', ' 1', ' 9', ' 60', ' 0']
['6', ' 48176', ' 1', ' 9', ' 60', ' 0']
['6', ' 48240', ' 1', ' 9', ' 64', ' 100']
['6', ' 48254', ' 1', ' 9', ' 60', ' 100']
['6', ' 48300', ' 1', ' 9', ' 64', ' 0']
['6', ' 48314', ' 1', ' 9', ' 60', ' 0']
['6', ' 48382', ' 1', ' 9', ' 60', ' 100']
['6', ' 48442', ' 1', ' 9', ' 60', ' 0']
['6', ' 48480', ' 1', ' 9', ' 63', ' 100']
['6', ' 48480', ' 1', ' 9', ' 60', ' 100']
['6', ' 48540', ' 1', ' 9', ' 60', ' 0']
['6', ' 48540', ' 1', ' 9', ' 63', ' 0']
['6', ' 48720', ' 1', ' 9', ' 63', ' 100']
['6', ' 48720', ' 1', ' 9', ' 60', ' 100']
['6', ' 48840', ' 1', ' 9', ' 60', ' 0']
['6', ' 48840', ' 1', ' 9', ' 63', ' 0']
['6', ' 48946', ' 1', ' 9', ' 60', ' 100']
['6', ' 48960', ' 1', ' 9', ' 64', ' 100']
['6', ' 49066', ' 1', ' 9', ' 60', ' 0']
['6', ' 49080', ' 1', ' 9', ' 64', ' 0']
['6', ' 49200', ' 1', ' 9', ' 60', ' 100']
['6', ' 49320', ' 1', ' 9', ' 60', ' 0']
['6', ' 49320', ' 1', ' 9', ' 64', ' 100']
['6', ' 49436', ' 1', ' 9', ' 60', ' 100']
['6', ' 49440', ' 1', ' 9', ' 64', ' 0']
['6', ' 49446', ' 1', ' 9', ' 63', ' 100']
['6', ' 49556', ' 1', ' 9', ' 60', ' 0']
['6', ' 49566', ' 1', ' 9', ' 63', ' 0']
['6', ' 49680', ' 1', ' 9', ' 63', ' 100']
['6', ' 49680', ' 1', ' 9', ' 60', ' 100']
['6', ' 49800', ' 1', ' 9', ' 60', ' 0']
['6', ' 49800', ' 1', ' 9', ' 63', ' 0']
['6', ' 49906', ' 1', ' 9', ' 60', ' 100']
['6', ' 49920', ' 1', ' 9', ' 64', ' 100']
['6', ' 50026', ' 1', ' 9', ' 60', ' 0']
['6', ' 50040', ' 1', ' 9', ' 64', ' 0']
['6', ' 50160', ' 1', ' 9', ' 60', ' 100']
['6', ' 50280', ' 1', ' 9', ' 60', ' 0']
['6', ' 50280', ' 1', ' 9', ' 64', ' 100']
['6', ' 50396', ' 1', ' 9', ' 60', ' 100']
['6', ' 50400', ' 1', ' 9', ' 64', ' 0']
['6', ' 50406', ' 1', ' 9', ' 63', ' 100']
['6', ' 50516', ' 1', ' 9', ' 60', ' 0']
['6', ' 50526', ' 1', ' 9', ' 63', ' 0']
['6', ' 50640', ' 1', ' 9', ' 64', ' 100']
['6', ' 50640', ' 1', ' 9', ' 60', ' 100']
['6', ' 50760', ' 1', ' 9', ' 60', ' 0']
['6', ' 50760', ' 1', ' 9', ' 64', ' 0']
['6', ' 50876', ' 1', ' 9', ' 60', ' 100']
['6', ' 50880', ' 1', ' 9', ' 64', ' 100']
['6', ' 50996', ' 1', ' 9', ' 60', ' 0']
['6', ' 51000', ' 1', ' 9', ' 64', ' 0']
['6', ' 53520', ' 1', ' 9', ' 63', ' 100']
['6', ' 53520', ' 1', ' 9', ' 60', ' 100']
['6', ' 53640', ' 1', ' 9', ' 60', ' 0']
['6', ' 53640', ' 1', ' 9', ' 64', ' 100']
['6', ' 53640', ' 1', ' 9', ' 60', ' 100']
['6', ' 53680', ' 1', ' 9', ' 60', ' 0']
['6', ' 53680', ' 1', ' 9', ' 60', ' 100']
['6', ' 53700', ' 1', ' 9', ' 63', ' 0']
['6', ' 53720', ' 1', ' 9', ' 60', ' 0']
['6', ' 53720', ' 1', ' 9', ' 60', ' 100']
['6', ' 53760', ' 1', ' 9', ' 60', ' 0']
['6', ' 53760', ' 1', ' 9', ' 60', ' 100']
['6', ' 53820', ' 1', ' 9', ' 60', ' 0']
['6', ' 53820', ' 1', ' 9', ' 64', ' 0']
['6', ' 53820', ' 1', ' 9', ' 60', ' 100']
['6', ' 53880', ' 1', ' 9', ' 60', ' 0']
['6', ' 53880', ' 1', ' 9', ' 64', ' 100']
['6', ' 53880', ' 1', ' 9', ' 60', ' 100']
['6', ' 54000', ' 1', ' 9', ' 60', ' 0']
['6', ' 54000', ' 1', ' 9', ' 64', ' 0']
['6', ' 54000', ' 1', ' 9', ' 62', ' 100']
['6', ' 54000', ' 1', ' 9', ' 63', ' 100']
['6', ' 54000', ' 1', ' 9', ' 60', ' 100']
['6', ' 54120', ' 1', ' 9', ' 60', ' 0']
['6', ' 54120', ' 1', ' 9', ' 62', ' 0']
['6', ' 54120', ' 1', ' 9', ' 60', ' 100']
['6', ' 54178', ' 1', ' 9', ' 60', ' 0']
['6', ' 54180', ' 1', ' 9', ' 60', ' 100']
['6', ' 54238', ' 1', ' 9', ' 60', ' 0']
['6', ' 54240', ' 1', ' 9', ' 63', ' 0']
['6', ' 54240', ' 1', ' 9', ' 62', ' 100']
['6', ' 54240', ' 1', ' 9', ' 60', ' 100']
['6', ' 54360', ' 1', ' 9', ' 60', ' 0']
['6', ' 54360', ' 1', ' 9', ' 62', ' 0']
['6', ' 54360', ' 1', ' 9', ' 60', ' 100']
['6', ' 54418', ' 1', ' 9', ' 60', ' 0']
['6', ' 54420', ' 1', ' 9', ' 60', ' 100']
['6', ' 54478', ' 1', ' 9', ' 60', ' 0']
['6', ' 54480', ' 1', ' 9', ' 64', ' 100']
['6', ' 54480', ' 1', ' 9', ' 60', ' 100']
['6', ' 54600', ' 1', ' 9', ' 60', ' 0']
['6', ' 54600', ' 1', ' 9', ' 64', ' 0']
['6', ' 54600', ' 1', ' 9', ' 60', ' 100']
['6', ' 54720', ' 1', ' 9', ' 60', ' 0']
['6', ' 54720', ' 1', ' 9', ' 63', ' 100']
['6', ' 54720', ' 1', ' 9', ' 60', ' 100']
['6', ' 54840', ' 1', ' 9', ' 60', ' 0']
['6', ' 54840', ' 1', ' 9', ' 64', ' 100']
['6', ' 54840', ' 1', ' 9', ' 60', ' 100']
['6', ' 54900', ' 1', ' 9', ' 64', ' 0']
['6', ' 54900', ' 1', ' 9', ' 61', ' 100']
['6', ' 54960', ' 1', ' 9', ' 61', ' 0']
['6', ' 54960', ' 1', ' 9', ' 60', ' 0']
['6', ' 54960', ' 1', ' 9', ' 63', ' 0']
['6', ' 54960', ' 1', ' 9', ' 62', ' 100']
['6', ' 54960', ' 1', ' 9', ' 63', ' 100']
['6', ' 54960', ' 1', ' 9', ' 60', ' 100']
['6', ' 55080', ' 1', ' 9', ' 60', ' 0']
['6', ' 55080', ' 1', ' 9', ' 62', ' 0']
['6', ' 55080', ' 1', ' 9', ' 60', ' 100']
['6', ' 55138', ' 1', ' 9', ' 60', ' 0']
['6', ' 55140', ' 1', ' 9', ' 60', ' 100']
['6', ' 55198', ' 1', ' 9', ' 60', ' 0']
['6', ' 55200', ' 1', ' 9', ' 63', ' 0']
['6', ' 55200', ' 1', ' 9', ' 62', ' 100']
['6', ' 55200', ' 1', ' 9', ' 60', ' 100']
['6', ' 55320', ' 1', ' 9', ' 60', ' 0']
['6', ' 55320', ' 1', ' 9', ' 62', ' 0']
['6', ' 55320', ' 1', ' 9', ' 60', ' 100']
['6', ' 55378', ' 1', ' 9', ' 60', ' 0']
['6', ' 55380', ' 1', ' 9', ' 60', ' 100']
['6', ' 55438', ' 1', ' 9', ' 60', ' 0']
['6', ' 55440', ' 1', ' 9', ' 64', ' 100']
['6', ' 55440', ' 1', ' 9', ' 60', ' 100']
['6', ' 55560', ' 1', ' 9', ' 60', ' 0']
['6', ' 55560', ' 1', ' 9', ' 64', ' 0']
['6', ' 55560', ' 1', ' 9', ' 60', ' 100']
['6', ' 55680', ' 1', ' 9', ' 60', ' 0']
['6', ' 55680', ' 1', ' 9', ' 63', ' 100']
['6', ' 55680', ' 1', ' 9', ' 60', ' 100']
['6', ' 55800', ' 1', ' 9', ' 60', ' 0']
['6', ' 55800', ' 1', ' 9', ' 60', ' 100']
['6', ' 55920', ' 1', ' 9', ' 60', ' 0']
['6', ' 55920', ' 1', ' 9', ' 63', ' 0']
['6', ' 55920', ' 1', ' 9', ' 62', ' 100']
['6', ' 55920', ' 1', ' 9', ' 63', ' 100']
['6', ' 55920', ' 1', ' 9', ' 60', ' 100']
['6', ' 56040', ' 1', ' 9', ' 60', ' 0']
['6', ' 56040', ' 1', ' 9', ' 62', ' 0']
['6', ' 56040', ' 1', ' 9', ' 60', ' 100']
['6', ' 56098', ' 1', ' 9', ' 60', ' 0']
['6', ' 56100', ' 1', ' 9', ' 60', ' 100']
['6', ' 56158', ' 1', ' 9', ' 60', ' 0']
['6', ' 56160', ' 1', ' 9', ' 63', ' 0']
['6', ' 56160', ' 1', ' 9', ' 62', ' 100']
['6', ' 56160', ' 1', ' 9', ' 60', ' 100']
['6', ' 56280', ' 1', ' 9', ' 60', ' 0']
['6', ' 56280', ' 1', ' 9', ' 62', ' 0']
['6', ' 56280', ' 1', ' 9', ' 60', ' 100']
['6', ' 56338', ' 1', ' 9', ' 60', ' 0']
['6', ' 56340', ' 1', ' 9', ' 60', ' 100']
['6', ' 56398', ' 1', ' 9', ' 60', ' 0']
['6', ' 56400', ' 1', ' 9', ' 64', ' 100']
['6', ' 56400', ' 1', ' 9', ' 60', ' 100']
['6', ' 56520', ' 1', ' 9', ' 60', ' 0']
['6', ' 56520', ' 1', ' 9', ' 64', ' 0']
['6', ' 56520', ' 1', ' 9', ' 60', ' 100']
['6', ' 56640', ' 1', ' 9', ' 60', ' 0']
['6', ' 56640', ' 1', ' 9', ' 63', ' 100']
['6', ' 56640', ' 1', ' 9', ' 60', ' 100']
['6', ' 56760', ' 1', ' 9', ' 60', ' 0']
['6', ' 56760', ' 1', ' 9', ' 60', ' 100']
['6', ' 56880', ' 1', ' 9', ' 60', ' 0']
['6', ' 56880', ' 1', ' 9', ' 63', ' 0']
['6', ' 56880', ' 1', ' 9', ' 62', ' 100']
['6', ' 56880', ' 1', ' 9', ' 63', ' 100']
['6', ' 56880', ' 1', ' 9', ' 60', ' 100']
['6', ' 57000', ' 1', ' 9', ' 60', ' 0']
['6', ' 57000', ' 1', ' 9', ' 62', ' 0']
['6', ' 57000', ' 1', ' 9', ' 60', ' 100']
['6', ' 57058', ' 1', ' 9', ' 60', ' 0']
['6', ' 57060', ' 1', ' 9', ' 60', ' 100']
['6', ' 57118', ' 1', ' 9', ' 60', ' 0']
['6', ' 57120', ' 1', ' 9', ' 63', ' 0']
['6', ' 57120', ' 1', ' 9', ' 62', ' 100']
['6', ' 57120', ' 1', ' 9', ' 60', ' 100']
['6', ' 57240', ' 1', ' 9', ' 60', ' 0']
['6', ' 57240', ' 1', ' 9', ' 62', ' 0']
['6', ' 57240', ' 1', ' 9', ' 60', ' 100']
['6', ' 57298', ' 1', ' 9', ' 60', ' 0']
['6', ' 57300', ' 1', ' 9', ' 60', ' 100']
['6', ' 57358', ' 1', ' 9', ' 60', ' 0']
['6', ' 57360', ' 1', ' 9', ' 64', ' 100']
['6', ' 57360', ' 1', ' 9', ' 60', ' 100']
['6', ' 57480', ' 1', ' 9', ' 60', ' 0']
['6', ' 57480', ' 1', ' 9', ' 64', ' 0']
['6', ' 57480', ' 1', ' 9', ' 60', ' 100']
['6', ' 57600', ' 1', ' 9', ' 60', ' 0']
['6', ' 57600', ' 1', ' 9', ' 63', ' 100']
['6', ' 57600', ' 1', ' 9', ' 60', ' 100']
['6', ' 57720', ' 1', ' 9', ' 60', ' 0']
['6', ' 57720', ' 1', ' 9', ' 60', ' 100']
['6', ' 57840', ' 1', ' 9', ' 60', ' 0']
['6', ' 57840', ' 1', ' 9', ' 63', ' 0']
['6', ' 57840', ' 1', ' 9', ' 60', ' 100']
['6', ' 57960', ' 1', ' 9', ' 60', ' 0']
['6', ' 57960', ' 1', ' 9', ' 60', ' 100']
['6', ' 58080', ' 1', ' 9', ' 60', ' 0']
['6', ' 58080', ' 1', ' 9', ' 63', ' 100']
['6', ' 58080', ' 1', ' 9', ' 60', ' 100']
['6', ' 58194', ' 1', ' 9', ' 60', ' 100']
['6', ' 58200', ' 1', ' 9', ' 60', ' 0']
['6', ' 58200', ' 1', ' 9', ' 63', ' 0']
['6', ' 58314', ' 1', ' 9', ' 60', ' 0']
['6', ' 58320', ' 1', ' 9', ' 63', ' 100']
['6', ' 58320', ' 1', ' 9', ' 60', ' 100']
['6', ' 58440', ' 1', ' 9', ' 60', ' 0']
['6', ' 58440', ' 1', ' 9', ' 63', ' 0']
['6', ' 58440', ' 1', ' 9', ' 60', ' 100']
['6', ' 58560', ' 1', ' 9', ' 60', ' 0']
['6', ' 58560', ' 1', ' 9', ' 63', ' 100']
['6', ' 58560', ' 1', ' 9', ' 60', ' 100']
['6', ' 58680', ' 1', ' 9', ' 60', ' 0']
['6', ' 58680', ' 1', ' 9', ' 63', ' 0']
['6', ' 58680', ' 1', ' 9', ' 60', ' 100']
['6', ' 58800', ' 1', ' 9', ' 60', ' 0']
['6', ' 58800', ' 1', ' 9', ' 63', ' 100']
['6', ' 58800', ' 1', ' 9', ' 60', ' 100']
['6', ' 58920', ' 1', ' 9', ' 60', ' 0']
['6', ' 58920', ' 1', ' 9', ' 63', ' 0']
['6', ' 58920', ' 1', ' 9', ' 60', ' 100']
['6', ' 58980', ' 1', ' 9', ' 60', ' 0']
['6', ' 58980', ' 1', ' 9', ' 60', ' 100']
['6', ' 59040', ' 1', ' 9', ' 60', ' 0']
['6', ' 59040', ' 1', ' 9', ' 64', ' 100']
['6', ' 59040', ' 1', ' 9', ' 60', ' 100']
['6', ' 59160', ' 1', ' 9', ' 60', ' 0']
['6', ' 59160', ' 1', ' 9', ' 64', ' 0']
['6', ' 59160', ' 1', ' 9', ' 63', ' 100']
['6', ' 59160', ' 1', ' 9', ' 60', ' 100']
['6', ' 59280', ' 1', ' 9', ' 60', ' 0']
['6', ' 59280', ' 1', ' 9', ' 63', ' 0']
['6', ' 59280', ' 1', ' 9', ' 64', ' 100']
['6', ' 59280', ' 1', ' 9', ' 60', ' 100']
['6', ' 59400', ' 1', ' 9', ' 60', ' 0']
['6', ' 59400', ' 1', ' 9', ' 64', ' 0']
['6', ' 59400', ' 1', ' 9', ' 63', ' 100']
['6', ' 59400', ' 1', ' 9', ' 60', ' 100']
['6', ' 59520', ' 1', ' 9', ' 60', ' 0']
['6', ' 59520', ' 1', ' 9', ' 63', ' 0']
['6', ' 59520', ' 1', ' 9', ' 64', ' 100']
['6', ' 59520', ' 1', ' 9', ' 60', ' 100']
['6', ' 59580', ' 1', ' 9', ' 60', ' 0']
['6', ' 59580', ' 1', ' 9', ' 60', ' 100']
['6', ' 59640', ' 1', ' 9', ' 60', ' 0']
['6', ' 59640', ' 1', ' 9', ' 64', ' 0']
['6', ' 59640', ' 1', ' 9', ' 64', ' 100']
['6', ' 59640', ' 1', ' 9', ' 60', ' 100']
['6', ' 59760', ' 1', ' 9', ' 60', ' 0']
['6', ' 59760', ' 1', ' 9', ' 64', ' 0']
['6', ' 59760', ' 1', ' 9', ' 63', ' 100']
['6', ' 59760', ' 1', ' 9', ' 60', ' 100']
['6', ' 59880', ' 1', ' 9', ' 60', ' 0']
['6', ' 59880', ' 1', ' 9', ' 63', ' 0']
['6', ' 59880', ' 1', ' 9', ' 60', ' 100']
['6', ' 59940', ' 1', ' 9', ' 60', ' 0']
['6', ' 59940', ' 1', ' 9', ' 60', ' 100']
['6', ' 60000', ' 1', ' 9', ' 60', ' 0']
['6', ' 60000', ' 1', ' 9', ' 62', ' 100']
['6', ' 60000', ' 1', ' 9', ' 63', ' 100']
['6', ' 60000', ' 1', ' 9', ' 60', ' 100']
['6', ' 60120', ' 1', ' 9', ' 60', ' 0']
['6', ' 60120', ' 1', ' 9', ' 62', ' 0']
['6', ' 60120', ' 1', ' 9', ' 60', ' 100']
['6', ' 60178', ' 1', ' 9', ' 60', ' 0']
['6', ' 60180', ' 1', ' 9', ' 60', ' 100']
['6', ' 60238', ' 1', ' 9', ' 60', ' 0']
['6', ' 60240', ' 1', ' 9', ' 63', ' 0']
['6', ' 60240', ' 1', ' 9', ' 62', ' 100']
['6', ' 60240', ' 1', ' 9', ' 60', ' 100']
['6', ' 60360', ' 1', ' 9', ' 60', ' 0']
['6', ' 60360', ' 1', ' 9', ' 62', ' 0']
['6', ' 60360', ' 1', ' 9', ' 60', ' 100']
['6', ' 60418', ' 1', ' 9', ' 60', ' 0']
['6', ' 60420', ' 1', ' 9', ' 60', ' 100']
['6', ' 60478', ' 1', ' 9', ' 60', ' 0']
['6', ' 60480', ' 1', ' 9', ' 64', ' 100']
['6', ' 60480', ' 1', ' 9', ' 60', ' 100']
['6', ' 60600', ' 1', ' 9', ' 60', ' 0']
['6', ' 60600', ' 1', ' 9', ' 64', ' 0']
['6', ' 60600', ' 1', ' 9', ' 60', ' 100']
['6', ' 60720', ' 1', ' 9', ' 60', ' 0']
['6', ' 60720', ' 1', ' 9', ' 63', ' 100']
['6', ' 60720', ' 1', ' 9', ' 60', ' 100']
['6', ' 60840', ' 1', ' 9', ' 60', ' 0']
['6', ' 60840', ' 1', ' 9', ' 64', ' 100']
['6', ' 60840', ' 1', ' 9', ' 60', ' 100']
['6', ' 60900', ' 1', ' 9', ' 64', ' 0']
['6', ' 60900', ' 1', ' 9', ' 61', ' 100']
['6', ' 60960', ' 1', ' 9', ' 61', ' 0']
['6', ' 60960', ' 1', ' 9', ' 60', ' 0']
['6', ' 60960', ' 1', ' 9', ' 63', ' 0']
['6', ' 60960', ' 1', ' 9', ' 62', ' 100']
['6', ' 60960', ' 1', ' 9', ' 63', ' 100']
['6', ' 60960', ' 1', ' 9', ' 60', ' 100']
['6', ' 61080', ' 1', ' 9', ' 60', ' 0']
['6', ' 61080', ' 1', ' 9', ' 62', ' 0']
['6', ' 61080', ' 1', ' 9', ' 60', ' 100']
['6', ' 61138', ' 1', ' 9', ' 60', ' 0']
['6', ' 61140', ' 1', ' 9', ' 60', ' 100']
['6', ' 61198', ' 1', ' 9', ' 60', ' 0']
['6', ' 61200', ' 1', ' 9', ' 63', ' 0']
['6', ' 61200', ' 1', ' 9', ' 62', ' 100']
['6', ' 61200', ' 1', ' 9', ' 60', ' 100']
['6', ' 61320', ' 1', ' 9', ' 60', ' 0']
['6', ' 61320', ' 1', ' 9', ' 62', ' 0']
['6', ' 61320', ' 1', ' 9', ' 60', ' 100']
['6', ' 61378', ' 1', ' 9', ' 60', ' 0']
['6', ' 61380', ' 1', ' 9', ' 60', ' 100']
['6', ' 61438', ' 1', ' 9', ' 60', ' 0']
['6', ' 61440', ' 1', ' 9', ' 64', ' 100']
['6', ' 61440', ' 1', ' 9', ' 60', ' 100']
['6', ' 61560', ' 1', ' 9', ' 60', ' 0']
['6', ' 61560', ' 1', ' 9', ' 64', ' 0']
['6', ' 61560', ' 1', ' 9', ' 60', ' 100']
['6', ' 61680', ' 1', ' 9', ' 60', ' 0']
['6', ' 61680', ' 1', ' 9', ' 63', ' 100']
['6', ' 61680', ' 1', ' 9', ' 60', ' 100']
['6', ' 61800', ' 1', ' 9', ' 60', ' 0']
['6', ' 61800', ' 1', ' 9', ' 60', ' 100']
['6', ' 61920', ' 1', ' 9', ' 60', ' 0']
['6', ' 61920', ' 1', ' 9', ' 63', ' 0']
['6', ' 61920', ' 1', ' 9', ' 62', ' 100']
['6', ' 61920', ' 1', ' 9', ' 63', ' 100']
['6', ' 61920', ' 1', ' 9', ' 60', ' 100']
['6', ' 62040', ' 1', ' 9', ' 60', ' 0']
['6', ' 62040', ' 1', ' 9', ' 62', ' 0']
['6', ' 62040', ' 1', ' 9', ' 60', ' 100']
['6', ' 62098', ' 1', ' 9', ' 60', ' 0']
['6', ' 62100', ' 1', ' 9', ' 60', ' 100']
['6', ' 62158', ' 1', ' 9', ' 60', ' 0']
['6', ' 62160', ' 1', ' 9', ' 63', ' 0']
['6', ' 62160', ' 1', ' 9', ' 62', ' 100']
['6', ' 62160', ' 1', ' 9', ' 60', ' 100']
['6', ' 62280', ' 1', ' 9', ' 60', ' 0']
['6', ' 62280', ' 1', ' 9', ' 62', ' 0']
['6', ' 62280', ' 1', ' 9', ' 60', ' 100']
['6', ' 62338', ' 1', ' 9', ' 60', ' 0']
['6', ' 62340', ' 1', ' 9', ' 60', ' 100']
['6', ' 62398', ' 1', ' 9', ' 60', ' 0']
['6', ' 62400', ' 1', ' 9', ' 64', ' 100']
['6', ' 62400', ' 1', ' 9', ' 60', ' 100']
['6', ' 62520', ' 1', ' 9', ' 60', ' 0']
['6', ' 62520', ' 1', ' 9', ' 64', ' 0']
['6', ' 62520', ' 1', ' 9', ' 60', ' 100']
['6', ' 62640', ' 1', ' 9', ' 60', ' 0']
['6', ' 62640', ' 1', ' 9', ' 63', ' 100']
['6', ' 62640', ' 1', ' 9', ' 60', ' 100']
['6', ' 62760', ' 1', ' 9', ' 60', ' 0']
['6', ' 62760', ' 1', ' 9', ' 60', ' 100']
['6', ' 62880', ' 1', ' 9', ' 60', ' 0']
['6', ' 62880', ' 1', ' 9', ' 63', ' 0']
['6', ' 62880', ' 1', ' 9', ' 62', ' 100']
['6', ' 62880', ' 1', ' 9', ' 63', ' 100']
['6', ' 62880', ' 1', ' 9', ' 60', ' 100']
['6', ' 63000', ' 1', ' 9', ' 60', ' 0']
['6', ' 63000', ' 1', ' 9', ' 62', ' 0']
['6', ' 63000', ' 1', ' 9', ' 60', ' 100']
['6', ' 63058', ' 1', ' 9', ' 60', ' 0']
['6', ' 63060', ' 1', ' 9', ' 60', ' 100']
['6', ' 63118', ' 1', ' 9', ' 60', ' 0']
['6', ' 63120', ' 1', ' 9', ' 63', ' 0']
['6', ' 63120', ' 1', ' 9', ' 62', ' 100']
['6', ' 63120', ' 1', ' 9', ' 60', ' 100']
['6', ' 63240', ' 1', ' 9', ' 60', ' 0']
['6', ' 63240', ' 1', ' 9', ' 62', ' 0']
['6', ' 63240', ' 1', ' 9', ' 60', ' 100']
['6', ' 63298', ' 1', ' 9', ' 60', ' 0']
['6', ' 63300', ' 1', ' 9', ' 60', ' 100']
['6', ' 63358', ' 1', ' 9', ' 60', ' 0']
['6', ' 63360', ' 1', ' 9', ' 64', ' 100']
['6', ' 63360', ' 1', ' 9', ' 60', ' 100']
['6', ' 63480', ' 1', ' 9', ' 60', ' 0']
['6', ' 63480', ' 1', ' 9', ' 64', ' 0']
['6', ' 63480', ' 1', ' 9', ' 60', ' 100']
['6', ' 63600', ' 1', ' 9', ' 60', ' 0']
['6', ' 63600', ' 1', ' 9', ' 63', ' 100']
['6', ' 63600', ' 1', ' 9', ' 60', ' 100']
['6', ' 63720', ' 1', ' 9', ' 60', ' 0']
['6', ' 63720', ' 1', ' 9', ' 60', ' 100']
['6', ' 63840', ' 1', ' 9', ' 60', ' 0']
['6', ' 63840', ' 1', ' 9', ' 63', ' 0']
['6', ' 63840', ' 1', ' 9', ' 60', ' 100']
['6', ' 63960', ' 1', ' 9', ' 60', ' 0']
['6', ' 63960', ' 1', ' 9', ' 60', ' 100']
['6', ' 64080', ' 1', ' 9', ' 60', ' 0']
['6', ' 64080', ' 1', ' 9', ' 63', ' 100']
['6', ' 64080', ' 1', ' 9', ' 60', ' 100']
['6', ' 64194', ' 1', ' 9', ' 60', ' 100']
['6', ' 64200', ' 1', ' 9', ' 60', ' 0']
['6', ' 64200', ' 1', ' 9', ' 63', ' 0']
['6', ' 64314', ' 1', ' 9', ' 60', ' 0']
['6', ' 64320', ' 1', ' 9', ' 63', ' 100']
['6', ' 64320', ' 1', ' 9', ' 60', ' 100']
['6', ' 64440', ' 1', ' 9', ' 60', ' 0']
['6', ' 64440', ' 1', ' 9', ' 63', ' 0']
['6', ' 64440', ' 1', ' 9', ' 60', ' 100']
['6', ' 64560', ' 1', ' 9', ' 60', ' 0']
['6', ' 64560', ' 1', ' 9', ' 63', ' 100']
['6', ' 64560', ' 1', ' 9', ' 60', ' 100']
['6', ' 64680', ' 1', ' 9', ' 60', ' 0']
['6', ' 64680', ' 1', ' 9', ' 63', ' 0']
['6', ' 64680', ' 1', ' 9', ' 60', ' 100']
['6', ' 64800', ' 1', ' 9', ' 60', ' 0']
['6', ' 64800', ' 1', ' 9', ' 63', ' 100']
['6', ' 64800', ' 1', ' 9', ' 60', ' 100']
['6', ' 64860', ' 1', ' 9', ' 60', ' 100']
['6', ' 64920', ' 1', ' 9', ' 60', ' 0']
['6', ' 64920', ' 1', ' 9', ' 60', ' 0']
['6', ' 64920', ' 1', ' 9', ' 63', ' 0']
['6', ' 64920', ' 1', ' 9', ' 60', ' 100']
['6', ' 64980', ' 1', ' 9', ' 60', ' 0']
['6', ' 66000', ' 1', ' 9', ' 64', ' 127']
