['2', ' 0', ' 3', ' 9', ' 0']
['11', ' 158009', ' 1', ' 0', ' 50', ' 91']
['11', ' 158219', ' 1', ' 0', ' 57', ' 82']
['11', ' 158294', ' 1', ' 0', ' 57', ' 0']
['11', ' 158320', ' 1', ' 0', ' 86', ' 0']
['11', ' 158374', ' 1', ' 0', ' 57', ' 91']
['11', ' 158409', ' 1', ' 0', ' 93', ' 0']
['11', ' 158427', ' 1', ' 0', ' 50', ' 0']
['11', ' 158537', ' 1', ' 0', ' 57', ' 0']
['11', ' 158568', ' 1', ' 0', ' 90', ' 0']
['11', ' 158598', ' 1', ' 0', ' 50', ' 86']
['11', ' 158856', ' 1', ' 0', ' 57', ' 96']
['11', ' 158860', ' 1', ' 0', ' 88', ' 97']
['11', ' 158870', ' 1', ' 0', ' 81', ' 99']
['11', ' 158926', ' 1', ' 0', ' 50', ' 0']
['11', ' 159003', ' 1', ' 0', ' 81', ' 0']
['11', ' 159017', ' 1', ' 0', ' 57', ' 0']
['11', ' 159043', ' 1', ' 0', ' 88', ' 0']
['11', ' 159104', ' 1', ' 0', ' 50', ' 96']
['11', ' 159108', ' 1', ' 0', ' 86', ' 103']
['11', ' 159111', ' 1', ' 0', ' 81', ' 94']
['11', ' 159171', ' 1', ' 0', ' 81', ' 0']
['11', ' 159197', ' 1', ' 0', ' 86', ' 0']
['11', ' 159260', ' 1', ' 0', ' 50', ' 0']
['11', ' 159352', ' 1', ' 0', ' 84', ' 89']
['11', ' 159356', ' 1', ' 0', ' 88', ' 104']
['11', ' 159356', ' 1', ' 0', ' 91', ' 104']
['11', ' 159370', ' 1', ' 0', ' 47', ' 94']
['11', ' 159370', ' 1', ' 0', ' 48', ' 95']
['11', ' 159532', ' 1', ' 0', ' 47', ' 0']
['11', ' 159658', ' 1', ' 0', ' 55', ' 87']
['11', ' 159719', ' 1', ' 0', ' 48', ' 0']
['11', ' 159759', ' 1', ' 0', ' 84', ' 0']
['11', ' 159824', ' 1', ' 0', ' 48', ' 95']
['11', ' 159920', ' 1', ' 0', ' 55', ' 0']
['11', ' 159932', ' 1', ' 0', ' 88', ' 0']
['11', ' 160030', ' 1', ' 0', ' 55', ' 94']
['11', ' 160047', ' 1', ' 0', ' 84', ' 101']
['11', ' 160058', ' 1', ' 0', ' 91', ' 0']
['11', ' 160185', ' 1', ' 0', ' 48', ' 0']
['11', ' 160220', ' 1', ' 0', ' 55', ' 0']
['11', ' 160320', ' 1', ' 0', ' 84', ' 0']
['11', ' 160344', ' 1', ' 0', ' 48', ' 94']
['11', ' 160358', ' 1', ' 0', ' 86', ' 95']
['11', ' 160374', ' 1', ' 0', ' 91', ' 100']
['11', ' 160384', ' 1', ' 0', ' 84', ' 84']
['11', ' 160458', ' 1', ' 0', ' 84', ' 0']
['11', ' 160597', ' 1', ' 0', ' 86', ' 0']
['11', ' 160601', ' 1', ' 0', ' 55', ' 98']
['11', ' 160613', ' 1', ' 0', ' 84', ' 95']
['11', ' 160653', ' 1', ' 0', ' 91', ' 0']
['11', ' 160721', ' 1', ' 0', ' 48', ' 0']
['11', ' 160730', ' 1', ' 0', ' 84', ' 0']
['11', ' 160765', ' 1', ' 0', ' 55', ' 0']
['11', ' 160812', ' 1', ' 0', ' 91', ' 95']
['11', ' 160817', ' 1', ' 0', ' 84', ' 83']
['11', ' 160819', ' 1', ' 0', ' 88', ' 99']
['11', ' 160824', ' 1', ' 0', ' 48', ' 94']
['11', ' 160835', ' 1', ' 0', ' 89', ' 88']
['11', ' 160861', ' 1', ' 0', ' 89', ' 0']
['11', ' 160898', ' 1', ' 0', ' 84', ' 0']
['11', ' 161013', ' 1', ' 0', ' 88', ' 0']
['11', ' 161072', ' 1', ' 0', ' 84', ' 108']
['11', ' 161076', ' 1', ' 0', ' 55', ' 96']
['11', ' 161090', ' 1', ' 0', ' 91', ' 0']
['11', ' 161153', ' 1', ' 0', ' 48', ' 0']
['11', ' 161165', ' 1', ' 0', ' 84', ' 0']
['11', ' 161205', ' 1', ' 0', ' 55', ' 0']
['11', ' 161306', ' 1', ' 0', ' 86', ' 92']
['11', ' 161306', ' 1', ' 0', ' 91', ' 110']
['11', ' 161315', ' 1', ' 0', ' 50', ' 96']
['11', ' 161320', ' 1', ' 0', ' 95', ' 93']
['11', ' 161521', ' 1', ' 0', ' 86', ' 0']
['11', ' 161647', ' 1', ' 0', ' 55', ' 84']
['11', ' 161654', ' 1', ' 0', ' 91', ' 0']
['11', ' 161699', ' 1', ' 0', ' 95', ' 0']
['11', ' 161891', ' 1', ' 0', ' 55', ' 0']
['11', ' 161912', ' 1', ' 0', ' 50', ' 0']
['11', ' 161961', ' 1', ' 0', ' 59', ' 94']
['11', ' 161970', ' 1', ' 0', ' 91', ' 100']
['11', ' 161975', ' 1', ' 0', ' 86', ' 100']
['11', ' 161984', ' 1', ' 0', ' 95', ' 96']
['11', ' 162003', ' 1', ' 0', ' 50', ' 90']
['11', ' 162134', ' 1', ' 0', ' 59', ' 0']
['11', ' 162146', ' 1', ' 0', ' 50', ' 0']
['11', ' 162188', ' 1', ' 0', ' 55', ' 97']
['11', ' 162195', ' 1', ' 0', ' 86', ' 0']
['11', ' 162326', ' 1', ' 0', ' 55', ' 0']
['11', ' 162326', ' 1', ' 0', ' 91', ' 0']
['11', ' 162408', ' 1', ' 0', ' 50', ' 95']
['11', ' 162419', ' 1', ' 0', ' 86', ' 100']
['11', ' 162424', ' 1', ' 0', ' 93', ' 96']
['11', ' 162560', ' 1', ' 0', ' 86', ' 0']
['11', ' 162623', ' 1', ' 0', ' 93', ' 0']
['11', ' 162637', ' 1', ' 0', ' 50', ' 0']
['11', ' 162653', ' 1', ' 0', ' 95', ' 0']
['11', ' 162689', ' 1', ' 0', ' 55', ' 101']
['11', ' 162689', ' 1', ' 0', ' 91', ' 110']
['11', ' 162700', ' 1', ' 0', ' 86', ' 110']
['11', ' 162855', ' 1', ' 0', ' 86', ' 0']
['11', ' 162859', ' 1', ' 0', ' 55', ' 0']
['11', ' 162869', ' 1', ' 0', ' 91', ' 0']
['11', ' 162930', ' 1', ' 0', ' 50', ' 98']
['11', ' 162932', ' 1', ' 0', ' 86', ' 103']
['11', ' 162932', ' 1', ' 0', ' 93', ' 104']
['11', ' 163030', ' 1', ' 0', ' 86', ' 0']
['11', ' 163058', ' 1', ' 0', ' 93', ' 0']
['11', ' 163082', ' 1', ' 0', ' 50', ' 0']
['11', ' 163157', ' 1', ' 0', ' 93', ' 89']
['11', ' 163166', ' 1', ' 0', ' 86', ' 95']
['11', ' 163173', ' 1', ' 0', ' 50', ' 106']
['11', ' 163472', ' 1', ' 0', ' 57', ' 95']
['11', ' 163510', ' 1', ' 0', ' 86', ' 0']
['11', ' 163543', ' 1', ' 0', ' 50', ' 0']
['11', ' 163559', ' 1', ' 0', ' 57', ' 0']
['11', ' 163568', ' 1', ' 0', ' 90', ' 99']
['11', ' 163578', ' 1', ' 0', ' 86', ' 110']
['11', ' 163622', ' 1', ' 0', ' 57', ' 100']
['11', ' 163625', ' 1', ' 0', ' 50', ' 99']
['11', ' 163646', ' 1', ' 0', ' 93', ' 0']
['11', ' 163742', ' 1', ' 0', ' 90', ' 0']
['11', ' 163742', ' 1', ' 0', ' 86', ' 0']
['11', ' 163767', ' 1', ' 0', ' 50', ' 0']
['11', ' 163781', ' 1', ' 0', ' 57', ' 0']
['11', ' 163880', ' 1', ' 0', ' 50', ' 93']
['11', ' 163929', ' 1', ' 0', ' 75', ' 115']
['11', ' 163952', ' 1', ' 0', ' 78', ' 94']
['11', ' 163952', ' 1', ' 0', ' 74', ' 115']
['11', ' 163952', ' 1', ' 0', ' 79', ' 103']
['11', ' 164071', ' 1', ' 0', ' 79', ' 0']
['11', ' 164123', ' 1', ' 0', ' 57', ' 85']
['11', ' 164151', ' 1', ' 0', ' 75', ' 0']
['11', ' 164200', ' 1', ' 0', ' 50', ' 0']
['11', ' 164202', ' 1', ' 0', ' 57', ' 0']
['11', ' 164245', ' 1', ' 0', ' 78', ' 0']
['11', ' 164287', ' 1', ' 0', ' 74', ' 0']
['11', ' 164350', ' 1', ' 0', ' 50', ' 94']
['11', ' 164366', ' 1', ' 0', ' 74', ' 102']
['11', ' 164366', ' 1', ' 0', ' 78', ' 115']
['11', ' 164385', ' 1', ' 0', ' 69', ' 93']
['11', ' 164525', ' 1', ' 0', ' 69', ' 0']
['11', ' 164582', ' 1', ' 0', ' 74', ' 0']
['11', ' 164596', ' 1', ' 0', ' 78', ' 0']
['11', ' 164656', ' 1', ' 0', ' 69', ' 93']
['11', ' 164656', ' 1', ' 0', ' 57', ' 99']
['11', ' 164659', ' 1', ' 0', ' 76', ' 103']
['11', ' 164780', ' 1', ' 0', ' 50', ' 0']
['11', ' 164825', ' 1', ' 0', ' 57', ' 0']
['11', ' 164827', ' 1', ' 0', ' 69', ' 0']
['11', ' 164844', ' 1', ' 0', ' 76', ' 0']
['11', ' 164886', ' 1', ' 0', ' 74', ' 97']
['11', ' 164886', ' 1', ' 0', ' 69', ' 108']
['11', ' 164907', ' 1', ' 0', ' 50', ' 101']
['11', ' 164928', ' 1', ' 0', ' 74', ' 0']
['11', ' 164965', ' 1', ' 0', ' 69', ' 0']
['11', ' 165103', ' 1', ' 0', ' 68', ' 93']
['11', ' 165124', ' 1', ' 0', ' 57', ' 96']
['11', ' 165124', ' 1', ' 0', ' 66', ' 91']
['11', ' 165129', ' 1', ' 0', ' 69', ' 97']
['11', ' 165136', ' 1', ' 0', ' 74', ' 88']
['11', ' 165176', ' 1', ' 0', ' 50', ' 0']
['11', ' 165209', ' 1', ' 0', ' 68', ' 0']
['11', ' 165450', ' 1', ' 0', ' 57', ' 0']
['11', ' 165567', ' 1', ' 0', ' 50', ' 97']
['11', ' 165749', ' 1', ' 0', ' 66', ' 0']
['11', ' 165766', ' 1', ' 0', ' 69', ' 0']
['11', ' 165796', ' 1', ' 0', ' 57', ' 100']
['11', ' 165798', ' 1', ' 0', ' 64', ' 96']
['11', ' 165817', ' 1', ' 0', ' 74', ' 0']
['11', ' 165857', ' 1', ' 0', ' 50', ' 0']
['11', ' 165918', ' 1', ' 0', ' 66', ' 104']
['11', ' 165957', ' 1', ' 0', ' 57', ' 0']
['11', ' 165967', ' 1', ' 0', ' 50', ' 89']
['11', ' 166025', ' 1', ' 0', ' 64', ' 0']
['11', ' 166072', ' 1', ' 0', ' 66', ' 0']
['11', ' 166229', ' 1', ' 0', ' 57', ' 95']
['11', ' 166248', ' 1', ' 0', ' 69', ' 94']
['11', ' 166248', ' 1', ' 0', ' 74', ' 96']
['11', ' 166252', ' 1', ' 0', ' 64', ' 93']
['11', ' 166388', ' 1', ' 0', ' 50', ' 0']
['11', ' 166428', ' 1', ' 0', ' 57', ' 0']
['11', ' 166468', ' 1', ' 0', ' 64', ' 0']
['11', ' 166475', ' 1', ' 0', ' 74', ' 0']
['11', ' 166519', ' 1', ' 0', ' 69', ' 0']
['11', ' 166519', ' 1', ' 0', ' 66', ' 102']
['11', ' 166547', ' 1', ' 0', ' 50', ' 95']
['11', ' 166566', ' 1', ' 0', ' 51', ' 85']
['11', ' 166620', ' 1', ' 0', ' 51', ' 0']
['11', ' 166718', ' 1', ' 0', ' 66', ' 0']
['11', ' 166769', ' 1', ' 0', ' 57', ' 96']
['11', ' 166769', ' 1', ' 0', ' 64', ' 96']
['11', ' 166861', ' 1', ' 0', ' 50', ' 0']
['11', ' 166896', ' 1', ' 0', ' 57', ' 0']
['11', ' 166938', ' 1', ' 0', ' 64', ' 0']
['11', ' 167027', ' 1', ' 0', ' 72', ' 92']
['11', ' 167032', ' 1', ' 0', ' 48', ' 98']
['11', ' 167036', ' 1', ' 0', ' 67', ' 94']
['11', ' 167041', ' 1', ' 0', ' 64', ' 86']
['11', ' 167333', ' 1', ' 0', ' 48', ' 0']
['11', ' 167542', ' 1', ' 0', ' 55', ' 97']
['11', ' 167542', ' 1', ' 0', ' 48', ' 95']
['11', ' 167663', ' 1', ' 0', ' 55', ' 0']
['11', ' 167680', ' 1', ' 0', ' 48', ' 0']
['11', ' 167745', ' 1', ' 0', ' 64', ' 0']
['11', ' 167745', ' 1', ' 0', ' 67', ' 0']
['11', ' 167752', ' 1', ' 0', ' 72', ' 0']
['11', ' 167755', ' 1', ' 0', ' 55', ' 95']
['11', ' 167759', ' 1', ' 0', ' 48', ' 94']
['11', ' 167921', ' 1', ' 0', ' 72', ' 94']
['11', ' 167921', ' 1', ' 0', ' 67', ' 96']
['11', ' 167930', ' 1', ' 0', ' 64', ' 97']
['11', ' 167954', ' 1', ' 0', ' 55', ' 0']
['11', ' 167954', ' 1', ' 0', ' 48', ' 0']
['11', ' 168059', ' 1', ' 0', ' 67', ' 0']
['11', ' 168066', ' 1', ' 0', ' 64', ' 0']
['11', ' 168075', ' 1', ' 0', ' 72', ' 0']
['11', ' 168122', ' 1', ' 0', ' 48', ' 84']
['11', ' 168145', ' 1', ' 0', ' 67', ' 93']
['11', ' 168145', ' 1', ' 0', ' 72', ' 98']
['11', ' 168145', ' 1', ' 0', ' 64', ' 101']
['11', ' 168323', ' 1', ' 0', ' 64', ' 0']
['11', ' 168335', ' 1', ' 0', ' 67', ' 0']
['11', ' 168351', ' 1', ' 0', ' 72', ' 0']
['11', ' 168375', ' 1', ' 0', ' 55', ' 89']
['11', ' 168386', ' 1', ' 0', ' 48', ' 0']
['11', ' 168464', ' 1', ' 0', ' 72', ' 95']
['11', ' 168466', ' 1', ' 0', ' 64', ' 91']
['11', ' 168478', ' 1', ' 0', ' 71', ' 94']
['11', ' 168522', ' 1', ' 0', ' 48', ' 88']
['11', ' 168539', ' 1', ' 0', ' 55', ' 0']
['11', ' 168639', ' 1', ' 0', ' 64', ' 0']
['11', ' 168672', ' 1', ' 0', ' 71', ' 0']
['11', ' 168677', ' 1', ' 0', ' 72', ' 0']
['11', ' 168751', ' 1', ' 0', ' 67', ' 97']
['11', ' 168751', ' 1', ' 0', ' 55', ' 99']
['11', ' 168756', ' 1', ' 0', ' 64', ' 92']
['11', ' 168847', ' 1', ' 0', ' 48', ' 0']
['11', ' 168875', ' 1', ' 0', ' 64', ' 0']
['11', ' 168875', ' 1', ' 0', ' 67', ' 0']
['11', ' 168890', ' 1', ' 0', ' 55', ' 0']
['11', ' 169002', ' 1', ' 0', ' 71', ' 85']
['11', ' 169002', ' 1', ' 0', ' 74', ' 87']
['11', ' 169004', ' 1', ' 0', ' 62', ' 86']
['11', ' 169007', ' 1', ' 0', ' 67', ' 92']
['11', ' 169011', ' 1', ' 0', ' 50', ' 97']
['11', ' 169465', ' 1', ' 0', ' 55', ' 99']
['11', ' 169678', ' 1', ' 0', ' 62', ' 0']
['11', ' 169704', ' 1', ' 0', ' 59', ' 93']
['11', ' 169741', ' 1', ' 0', ' 74', ' 0']
['11', ' 169748', ' 1', ' 0', ' 67', ' 0']
['11', ' 169751', ' 1', ' 0', ' 50', ' 0']
['11', ' 169767', ' 1', ' 0', ' 71', ' 0']
['11', ' 169788', ' 1', ' 0', ' 55', ' 0']
['11', ' 169828', ' 1', ' 0', ' 62', ' 97']
['11', ' 169830', ' 1', ' 0', ' 67', ' 97']
['11', ' 169830', ' 1', ' 0', ' 71', ' 96']
['11', ' 169840', ' 1', ' 0', ' 74', ' 92']
['11', ' 169863', ' 1', ' 0', ' 59', ' 0']
['11', ' 169928', ' 1', ' 0', ' 50', ' 81']
['11', ' 169940', ' 1', ' 0', ' 67', ' 0']
['11', ' 169947', ' 1', ' 0', ' 62', ' 0']
['11', ' 169952', ' 1', ' 0', ' 71', ' 0']
['11', ' 169959', ' 1', ' 0', ' 74', ' 0']
['11', ' 170022', ' 1', ' 0', ' 71', ' 96']
['11', ' 170022', ' 1', ' 0', ' 67', ' 97']
['11', ' 170022', ' 1', ' 0', ' 62', ' 97']
['11', ' 170022', ' 1', ' 0', ' 74', ' 93']
['11', ' 170045', ' 1', ' 0', ' 55', ' 93']
['11', ' 170116', ' 1', ' 0', ' 50', ' 0']
['11', ' 170207', ' 1', ' 0', ' 55', ' 0']
['11', ' 170242', ' 1', ' 0', ' 62', ' 0']
['11', ' 170247', ' 1', ' 0', ' 74', ' 0']
['11', ' 170268', ' 1', ' 0', ' 50', ' 86']
['11', ' 170270', ' 1', ' 0', ' 67', ' 0']
['11', ' 170270', ' 1', ' 0', ' 71', ' 0']
['11', ' 170382', ' 1', ' 0', ' 74', ' 95']
['11', ' 170382', ' 1', ' 0', ' 62', ' 95']
['11', ' 170392', ' 1', ' 0', ' 67', ' 98']
['11', ' 170394', ' 1', ' 0', ' 71', ' 100']
['11', ' 170406', ' 1', ' 0', ' 55', ' 93']
['11', ' 170488', ' 1', ' 0', ' 50', ' 0']
['11', ' 170539', ' 1', ' 0', ' 67', ' 0']
['11', ' 170549', ' 1', ' 0', ' 55', ' 0']
['11', ' 170567', ' 1', ' 0', ' 62', ' 0']
['11', ' 170584', ' 1', ' 0', ' 71', ' 0']
['11', ' 170586', ' 1', ' 0', ' 74', ' 0']
['11', ' 170635', ' 1', ' 0', ' 50', ' 94']
['11', ' 170645', ' 1', ' 0', ' 74', ' 90']
['11', ' 170647', ' 1', ' 0', ' 62', ' 92']
['11', ' 170649', ' 1', ' 0', ' 69', ' 90']
['11', ' 170654', ' 1', ' 0', ' 71', ' 93']
['11', ' 170797', ' 1', ' 0', ' 74', ' 0']
['11', ' 170808', ' 1', ' 0', ' 71', ' 0']
['11', ' 170811', ' 1', ' 0', ' 69', ' 0']
['11', ' 170818', ' 1', ' 0', ' 62', ' 0']
['11', ' 170839', ' 1', ' 0', ' 50', ' 0']
['11', ' 170890', ' 1', ' 0', ' 74', ' 94']
['11', ' 170890', ' 1', ' 0', ' 55', ' 98']
['11', ' 170895', ' 1', ' 0', ' 66', ' 93']
['11', ' 170895', ' 1', ' 0', ' 62', ' 91']
['11', ' 171049', ' 1', ' 0', ' 55', ' 0']
['11', ' 171061', ' 1', ' 0', ' 50', ' 76']
['11', ' 171339', ' 1', ' 0', ' 50', ' 0']
['11', ' 171400', ' 1', ' 0', ' 57', ' 101']
['11', ' 171407', ' 1', ' 0', ' 50', ' 99']
['11', ' 171534', ' 1', ' 0', ' 50', ' 0']
['11', ' 171555', ' 1', ' 0', ' 57', ' 0']
['11', ' 171632', ' 1', ' 0', ' 54', ' 99']
['11', ' 171669', ' 1', ' 0', ' 57', ' 85']
['11', ' 171705', ' 1', ' 0', ' 74', ' 0']
['11', ' 171716', ' 1', ' 0', ' 66', ' 0']
['11', ' 171723', ' 1', ' 0', ' 62', ' 0']
['11', ' 171749', ' 1', ' 0', ' 57', ' 0']
['11', ' 171770', ' 1', ' 0', ' 69', ' 99']
['11', ' 171775', ' 1', ' 0', ' 62', ' 102']
['11', ' 171782', ' 1', ' 0', ' 54', ' 0']
['11', ' 171782', ' 1', ' 0', ' 66', ' 104']
['11', ' 171793', ' 1', ' 0', ' 74', ' 93']
['11', ' 171803', ' 1', ' 0', ' 57', ' 100']
['11', ' 171807', ' 1', ' 0', ' 50', ' 99']
['11', ' 171838', ' 1', ' 0', ' 66', ' 0']
['11', ' 171852', ' 1', ' 0', ' 74', ' 0']
['11', ' 171908', ' 1', ' 0', ' 62', ' 0']
['11', ' 171967', ' 1', ' 0', ' 69', ' 0']
['11', ' 171969', ' 1', ' 0', ' 54', ' 92']
['11', ' 171976', ' 1', ' 0', ' 50', ' 0']
['11', ' 172006', ' 1', ' 0', ' 57', ' 0']
['11', ' 172006', ' 1', ' 0', ' 62', ' 96']
['11', ' 172011', ' 1', ' 0', ' 69', ' 72']
['11', ' 172135', ' 1', ' 0', ' 54', ' 0']
['11', ' 172173', ' 1', ' 0', ' 69', ' 0']
['11', ' 172203', ' 1', ' 0', ' 62', ' 0']
['11', ' 172325', ' 1', ' 0', ' 67', ' 94']
['11', ' 172334', ' 1', ' 0', ' 50', ' 98']
['11', ' 172339', ' 1', ' 0', ' 62', ' 93']
['11', ' 172367', ' 1', ' 0', ' 57', ' 93']
['11', ' 172449', ' 1', ' 0', ' 67', ' 0']
['11', ' 172458', ' 1', ' 0', ' 57', ' 0']
['11', ' 172484', ' 1', ' 0', ' 62', ' 0']
['11', ' 172535', ' 1', ' 0', ' 54', ' 88']
['11', ' 172552', ' 1', ' 0', ' 66', ' 96']
['11', ' 172554', ' 1', ' 0', ' 62', ' 91']
['11', ' 172643', ' 1', ' 0', ' 50', ' 0']
['11', ' 172699', ' 1', ' 0', ' 62', ' 0']
['11', ' 172711', ' 1', ' 0', ' 66', ' 0']
['11', ' 172736', ' 1', ' 0', ' 54', ' 0']
['11', ' 172811', ' 1', ' 0', ' 69', ' 84']
['11', ' 172816', ' 1', ' 0', ' 50', ' 96']
['11', ' 172816', ' 1', ' 0', ' 57', ' 94']
['11', ' 172816', ' 1', ' 0', ' 62', ' 89']
['11', ' 173059', ' 1', ' 0', ' 54', ' 93']
['11', ' 173085', ' 1', ' 0', ' 66', ' 81']
['11', ' 173127', ' 1', ' 0', ' 57', ' 0']
['11', ' 173155', ' 1', ' 0', ' 62', ' 0']
['11', ' 173176', ' 1', ' 0', ' 50', ' 0']
['11', ' 173200', ' 1', ' 0', ' 69', ' 0']
['11', ' 173207', ' 1', ' 0', ' 66', ' 0']
['11', ' 173251', ' 1', ' 0', ' 54', ' 0']
['11', ' 173291', ' 1', ' 0', ' 69', ' 95']
['11', ' 173291', ' 1', ' 0', ' 62', ' 93']
['11', ' 173300', ' 1', ' 0', ' 57', ' 92']
['11', ' 173303', ' 1', ' 0', ' 50', ' 94']
['11', ' 173534', ' 1', ' 0', ' 54', ' 93']
['11', ' 173544', ' 1', ' 0', ' 66', ' 90']
['11', ' 173572', ' 1', ' 0', ' 69', ' 0']
['11', ' 173591', ' 1', ' 0', ' 57', ' 0']
['11', ' 173600', ' 1', ' 0', ' 62', ' 0']
['11', ' 173616', ' 1', ' 0', ' 50', ' 0']
['11', ' 173619', ' 1', ' 0', ' 66', ' 0']
['11', ' 173649', ' 1', ' 0', ' 54', ' 0']
['11', ' 173687', ' 1', ' 0', ' 62', ' 93']
['11', ' 173687', ' 1', ' 0', ' 69', ' 94']
['11', ' 173708', ' 1', ' 0', ' 57', ' 93']
['11', ' 173715', ' 1', ' 0', ' 50', ' 97']
['11', ' 173829', ' 1', ' 0', ' 62', ' 0']
['11', ' 173843', ' 1', ' 0', ' 69', ' 0']
['11', ' 173853', ' 1', ' 0', ' 57', ' 0']
['11', ' 173902', ' 1', ' 0', ' 54', ' 87']
['11', ' 173918', ' 1', ' 0', ' 69', ' 94']
['11', ' 173923', ' 1', ' 0', ' 66', ' 104']
['11', ' 173932', ' 1', ' 0', ' 62', ' 87']
['11', ' 173970', ' 1', ' 0', ' 50', ' 0']
['11', ' 174005', ' 1', ' 0', ' 62', ' 0']
['11', ' 174040', ' 1', ' 0', ' 69', ' 0']
['11', ' 174059', ' 1', ' 0', ' 66', ' 0']
['11', ' 174110', ' 1', ' 0', ' 54', ' 0']
['11', ' 174234', ' 1', ' 0', ' 50', ' 90']
['11', ' 174239', ' 1', ' 0', ' 62', ' 85']
['11', ' 174241', ' 1', ' 0', ' 69', ' 91']
['11', ' 174253', ' 1', ' 0', ' 57', ' 94']
['11', ' 174407', ' 1', ' 0', ' 62', ' 0']
['11', ' 174438', ' 1', ' 0', ' 69', ' 0']
['11', ' 174468', ' 1', ' 0', ' 57', ' 0']
['11', ' 174496', ' 1', ' 0', ' 66', ' 92']
['11', ' 174503', ' 1', ' 0', ' 54', ' 94']
['11', ' 174510', ' 1', ' 0', ' 62', ' 88']
['11', ' 174576', ' 1', ' 0', ' 50', ' 0']
['11', ' 174608', ' 1', ' 0', ' 62', ' 0']
['11', ' 174646', ' 1', ' 0', ' 66', ' 0']
['11', ' 174653', ' 1', ' 0', ' 54', ' 0']
['11', ' 174737', ' 1', ' 0', ' 72', ' 91']
['11', ' 174749', ' 1', ' 0', ' 64', ' 91']
['11', ' 174749', ' 1', ' 0', ' 48', ' 94']
['11', ' 174997', ' 1', ' 0', ' 67', ' 87']
['11', ' 175006', ' 1', ' 0', ' 55', ' 86']
['11', ' 175058', ' 1', ' 0', ' 64', ' 0']
['11', ' 175069', ' 1', ' 0', ' 48', ' 0']
['11', ' 175081', ' 1', ' 0', ' 55', ' 0']
['11', ' 175170', ' 1', ' 0', ' 67', ' 0']
['11', ' 175226', ' 1', ' 0', ' 64', ' 83']
['11', ' 175231', ' 1', ' 0', ' 55', ' 94']
['11', ' 175236', ' 1', ' 0', ' 48', ' 92']
['11', ' 175301', ' 1', ' 0', ' 72', ' 0']
['11', ' 175362', ' 1', ' 0', ' 55', ' 0']
['11', ' 175367', ' 1', ' 0', ' 48', ' 0']
['11', ' 175371', ' 1', ' 0', ' 64', ' 0']
['11', ' 175449', ' 1', ' 0', ' 72', ' 94']
['11', ' 175458', ' 1', ' 0', ' 67', ' 94']
['11', ' 175467', ' 1', ' 0', ' 48', ' 94']
['11', ' 175470', ' 1', ' 0', ' 64', ' 88']
['11', ' 175519', ' 1', ' 0', ' 67', ' 0']
['11', ' 175523', ' 1', ' 0', ' 64', ' 0']
['11', ' 175580', ' 1', ' 0', ' 64', ' 93']
['11', ' 175580', ' 1', ' 0', ' 67', ' 98']
['11', ' 175615', ' 1', ' 0', ' 55', ' 84']
['11', ' 175664', ' 1', ' 0', ' 72', ' 0']
['11', ' 175678', ' 1', ' 0', ' 67', ' 0']
['11', ' 175687', ' 1', ' 0', ' 64', ' 0']
['11', ' 175704', ' 1', ' 0', ' 48', ' 0']
['11', ' 175755', ' 1', ' 0', ' 55', ' 0']
['11', ' 175800', ' 1', ' 0', ' 64', ' 99']
['11', ' 175800', ' 1', ' 0', ' 67', ' 103']
['11', ' 175804', ' 1', ' 0', ' 72', ' 99']
['11', ' 175835', ' 1', ' 0', ' 48', ' 101']
['11', ' 175984', ' 1', ' 0', ' 64', ' 0']
['11', ' 175984', ' 1', ' 0', ' 67', ' 0']
['11', ' 176031', ' 1', ' 0', ' 72', ' 0']
['11', ' 176122', ' 1', ' 0', ' 55', ' 98']
['11', ' 176125', ' 1', ' 0', ' 69', ' 99']
['11', ' 176127', ' 1', ' 0', ' 64', ' 98']
['11', ' 176146', ' 1', ' 0', ' 72', ' 82']
['11', ' 176228', ' 1', ' 0', ' 72', ' 0']
['11', ' 176246', ' 1', ' 0', ' 48', ' 0']
['11', ' 176291', ' 1', ' 0', ' 64', ' 0']
['11', ' 176310', ' 1', ' 0', ' 55', ' 0']
['11', ' 176333', ' 1', ' 0', ' 69', ' 0']
['11', ' 176394', ' 1', ' 0', ' 67', ' 96']
['11', ' 176394', ' 1', ' 0', ' 48', ' 102']
['11', ' 176406', ' 1', ' 0', ' 64', ' 100']
['11', ' 176420', ' 1', ' 0', ' 49', ' 80']
['11', ' 176520', ' 1', ' 0', ' 64', ' 0']
['11', ' 176527', ' 1', ' 0', ' 49', ' 0']
['11', ' 176560', ' 1', ' 0', ' 67', ' 0']
['11', ' 176560', ' 1', ' 0', ' 48', ' 0']
['11', ' 176647', ' 1', ' 0', ' 74', ' 94']
['11', ' 176656', ' 1', ' 0', ' 62', ' 93']
['11', ' 176668', ' 1', ' 0', ' 71', ' 93']
['11', ' 176670', ' 1', ' 0', ' 50', ' 112']
['11', ' 176925', ' 1', ' 0', ' 55', ' 90']
['11', ' 177159', ' 1', ' 0', ' 59', ' 92']
['11', ' 177248', ' 1', ' 0', ' 55', ' 0']
['11', ' 177267', ' 1', ' 0', ' 50', ' 0']
['11', ' 177339', ' 1', ' 0', ' 59', ' 0']
['11', ' 177381', ' 1', ' 0', ' 50', ' 103']
['11', ' 177428', ' 1', ' 0', ' 71', ' 0']
['11', ' 177428', ' 1', ' 0', ' 74', ' 0']
