['1', ' 0', ' 2', ' 0', ' 101', ' 0']
['6', ' 100320', ' 1', ' 8', ' 62', ' 95']
['6', ' 101280', ' 0', ' 8', ' 74', ' 95']
['6', ' 101280', ' 0', ' 8', ' 62', ' 95']
['6', ' 101280', ' 1', ' 8', ' 72', ' 95']
['6', ' 101280', ' 1', ' 8', ' 60', ' 95']
['6', ' 102240', ' 0', ' 8', ' 72', ' 95']
['6', ' 102240', ' 0', ' 8', ' 60', ' 95']
['6', ' 102240', ' 1', ' 8', ' 71', ' 95']
['6', ' 102240', ' 1', ' 8', ' 59', ' 95']
['6', ' 103680', ' 0', ' 8', ' 71', ' 95']
['6', ' 103680', ' 0', ' 8', ' 59', ' 95']
['6', ' 103680', ' 1', ' 8', ' 57', ' 95']
['6', ' 103680', ' 1', ' 8', ' 45', ' 95']
['6', ' 104640', ' 0', ' 8', ' 57', ' 95']
['6', ' 104640', ' 0', ' 8', ' 45', ' 95']
['6', ' 104640', ' 1', ' 8', ' 57', ' 95']
['6', ' 104640', ' 1', ' 8', ' 45', ' 95']
['6', ' 105600', ' 0', ' 8', ' 57', ' 95']
['6', ' 105600', ' 0', ' 8', ' 45', ' 95']
['6', ' 106080', ' 1', ' 8', ' 71', ' 95']
['6', ' 106080', ' 1', ' 8', ' 59', ' 95']
['6', ' 107520', ' 0', ' 8', ' 71', ' 95']
['6', ' 107520', ' 0', ' 8', ' 59', ' 95']
['6', ' 107520', ' 1', ' 8', ' 72', ' 95']
['6', ' 107520', ' 1', ' 8', ' 60', ' 95']
['6', ' 108000', ' 0', ' 8', ' 72', ' 95']
['6', ' 108000', ' 0', ' 8', ' 60', ' 95']
['6', ' 108000', ' 1', ' 8', ' 74', ' 95']
['6', ' 108000', ' 1', ' 8', ' 62', ' 95']
['6', ' 108960', ' 0', ' 8', ' 74', ' 95']
['6', ' 108960', ' 0', ' 8', ' 62', ' 95']
['6', ' 108960', ' 1', ' 8', ' 72', ' 95']
['6', ' 108960', ' 1', ' 8', ' 60', ' 95']
['6', ' 109920', ' 0', ' 8', ' 72', ' 95']
['6', ' 109920', ' 0', ' 8', ' 60', ' 95']
['6', ' 109920', ' 1', ' 8', ' 71', ' 95']
['6', ' 109920', ' 1', ' 8', ' 59', ' 95']
['6', ' 111360', ' 0', ' 8', ' 71', ' 95']
['6', ' 111360', ' 0', ' 8', ' 59', ' 95']
['6', ' 161280', ' 1', ' 8', ' 38', ' 95']
['6', ' 161760', ' 0', ' 8', ' 38', ' 95']
['6', ' 161760', ' 1', ' 8', ' 50', ' 95']
['6', ' 162240', ' 0', ' 8', ' 50', ' 95']
['6', ' 162240', ' 1', ' 8', ' 38', ' 95']
['6', ' 162720', ' 0', ' 8', ' 38', ' 95']
['6', ' 162720', ' 1', ' 8', ' 50', ' 95']
['6', ' 163200', ' 0', ' 8', ' 50', ' 95']
['6', ' 163200', ' 1', ' 8', ' 38', ' 95']
['6', ' 163680', ' 0', ' 8', ' 38', ' 95']
['6', ' 163680', ' 1', ' 8', ' 50', ' 95']
['6', ' 164160', ' 0', ' 8', ' 50', ' 95']
['6', ' 164160', ' 1', ' 8', ' 38', ' 95']
['6', ' 164640', ' 0', ' 8', ' 38', ' 95']
['6', ' 164640', ' 1', ' 8', ' 50', ' 95']
['6', ' 165120', ' 0', ' 8', ' 50', ' 95']
['6', ' 165120', ' 1', ' 8', ' 38', ' 95']
['6', ' 165600', ' 0', ' 8', ' 38', ' 95']
['6', ' 165600', ' 1', ' 8', ' 50', ' 95']
['6', ' 166080', ' 0', ' 8', ' 50', ' 95']
['6', ' 166080', ' 1', ' 8', ' 38', ' 95']
['6', ' 166560', ' 0', ' 8', ' 38', ' 95']
['6', ' 166560', ' 1', ' 8', ' 50', ' 95']
['6', ' 167040', ' 0', ' 8', ' 50', ' 95']
['6', ' 167040', ' 1', ' 8', ' 38', ' 95']
['6', ' 167520', ' 0', ' 8', ' 38', ' 95']
['6', ' 167520', ' 1', ' 8', ' 50', ' 95']
['6', ' 168000', ' 0', ' 8', ' 50', ' 95']
['6', ' 168000', ' 1', ' 8', ' 38', ' 95']
['6', ' 168480', ' 0', ' 8', ' 38', ' 95']
['6', ' 168480', ' 1', ' 8', ' 50', ' 95']
['6', ' 168960', ' 0', ' 8', ' 50', ' 95']
['6', ' 168960', ' 1', ' 8', ' 38', ' 95']
['6', ' 169440', ' 0', ' 8', ' 38', ' 95']
['6', ' 169440', ' 1', ' 8', ' 50', ' 95']
['6', ' 169920', ' 0', ' 8', ' 50', ' 95']
['6', ' 169920', ' 1', ' 8', ' 38', ' 95']
['6', ' 170400', ' 0', ' 8', ' 38', ' 95']
['6', ' 170400', ' 1', ' 8', ' 50', ' 95']
['6', ' 170880', ' 0', ' 8', ' 50', ' 95']
['6', ' 170880', ' 1', ' 8', ' 38', ' 95']
['6', ' 171360', ' 0', ' 8', ' 38', ' 95']
['6', ' 171360', ' 1', ' 8', ' 50', ' 95']
['6', ' 171840', ' 0', ' 8', ' 50', ' 95']
['6', ' 171840', ' 1', ' 8', ' 38', ' 95']
['6', ' 172320', ' 0', ' 8', ' 38', ' 95']
['6', ' 172320', ' 1', ' 8', ' 50', ' 95']
['6', ' 172800', ' 0', ' 8', ' 50', ' 95']
['6', ' 172800', ' 1', ' 8', ' 38', ' 95']
['6', ' 173280', ' 0', ' 8', ' 38', ' 95']
['6', ' 173280', ' 1', ' 8', ' 50', ' 95']
['6', ' 173760', ' 0', ' 8', ' 50', ' 95']
['6', ' 173760', ' 1', ' 8', ' 38', ' 95']
['6', ' 174240', ' 0', ' 8', ' 38', ' 95']
['6', ' 174240', ' 1', ' 8', ' 50', ' 95']
['6', ' 174720', ' 0', ' 8', ' 50', ' 95']
['6', ' 174720', ' 1', ' 8', ' 38', ' 95']
['6', ' 175200', ' 0', ' 8', ' 38', ' 95']
['6', ' 175200', ' 1', ' 8', ' 50', ' 95']
['6', ' 175680', ' 0', ' 8', ' 50', ' 95']
['6', ' 175680', ' 1', ' 8', ' 38', ' 95']
['6', ' 176160', ' 0', ' 8', ' 38', ' 95']
['6', ' 176160', ' 1', ' 8', ' 50', ' 95']
['6', ' 176640', ' 0', ' 8', ' 50', ' 95']
['6', ' 176640', ' 1', ' 8', ' 38', ' 95']
['6', ' 177120', ' 0', ' 8', ' 38', ' 95']
['6', ' 177120', ' 1', ' 8', ' 50', ' 95']
['6', ' 177600', ' 0', ' 8', ' 50', ' 95']
['6', ' 177600', ' 1', ' 8', ' 38', ' 95']
['6', ' 178080', ' 0', ' 8', ' 38', ' 95']
['6', ' 178080', ' 1', ' 8', ' 50', ' 95']
['6', ' 178560', ' 0', ' 8', ' 50', ' 95']
['6', ' 178560', ' 1', ' 8', ' 38', ' 95']
['6', ' 179040', ' 0', ' 8', ' 38', ' 95']
['6', ' 179040', ' 1', ' 8', ' 50', ' 95']
['6', ' 179520', ' 0', ' 8', ' 50', ' 95']
['6', ' 179520', ' 1', ' 8', ' 38', ' 95']
['6', ' 180000', ' 0', ' 8', ' 38', ' 95']
['6', ' 180000', ' 1', ' 8', ' 50', ' 95']
['6', ' 180480', ' 0', ' 8', ' 50', ' 95']
['6', ' 180480', ' 1', ' 8', ' 38', ' 95']
['6', ' 180960', ' 0', ' 8', ' 38', ' 95']
['6', ' 180960', ' 1', ' 8', ' 50', ' 95']
['6', ' 181440', ' 0', ' 8', ' 50', ' 95']
['6', ' 181440', ' 1', ' 8', ' 38', ' 95']
['6', ' 181920', ' 0', ' 8', ' 38', ' 95']
['6', ' 181920', ' 1', ' 8', ' 50', ' 95']
['6', ' 182400', ' 0', ' 8', ' 50', ' 95']
['6', ' 182400', ' 1', ' 8', ' 38', ' 95']
['6', ' 182880', ' 0', ' 8', ' 38', ' 95']
['6', ' 182880', ' 1', ' 8', ' 50', ' 95']
['6', ' 183360', ' 0', ' 8', ' 50', ' 95']
['6', ' 183360', ' 1', ' 8', ' 38', ' 95']
['6', ' 183840', ' 0', ' 8', ' 38', ' 95']
['6', ' 183840', ' 1', ' 8', ' 50', ' 95']
['6', ' 184320', ' 0', ' 8', ' 50', ' 95']
['6', ' 184320', ' 1', ' 8', ' 38', ' 95']
['6', ' 184800', ' 0', ' 8', ' 38', ' 95']
['6', ' 184800', ' 1', ' 8', ' 50', ' 95']
['6', ' 185280', ' 0', ' 8', ' 50', ' 95']
['6', ' 185280', ' 1', ' 8', ' 38', ' 95']
['6', ' 185760', ' 0', ' 8', ' 38', ' 95']
['6', ' 185760', ' 1', ' 8', ' 50', ' 95']
['6', ' 186240', ' 0', ' 8', ' 50', ' 95']
['6', ' 186240', ' 1', ' 8', ' 38', ' 95']
['6', ' 186720', ' 0', ' 8', ' 38', ' 95']
['6', ' 186720', ' 1', ' 8', ' 50', ' 95']
['6', ' 187200', ' 0', ' 8', ' 50', ' 95']
['6', ' 187200', ' 1', ' 8', ' 38', ' 95']
['6', ' 187680', ' 0', ' 8', ' 38', ' 95']
['6', ' 187680', ' 1', ' 8', ' 50', ' 95']
['6', ' 188160', ' 0', ' 8', ' 50', ' 95']
['6', ' 188160', ' 1', ' 8', ' 57', ' 95']
['6', ' 188160', ' 1', ' 8', ' 45', ' 95']
['6', ' 189120', ' 0', ' 8', ' 57', ' 95']
['6', ' 189120', ' 0', ' 8', ' 45', ' 95']
['6', ' 189120', ' 1', ' 8', ' 57', ' 95']
['6', ' 189120', ' 1', ' 8', ' 45', ' 95']
['6', ' 190080', ' 0', ' 8', ' 57', ' 95']
['6', ' 190080', ' 0', ' 8', ' 45', ' 95']
['6', ' 190560', ' 1', ' 8', ' 71', ' 95']
['6', ' 190560', ' 1', ' 8', ' 59', ' 95']
['6', ' 192000', ' 0', ' 8', ' 71', ' 95']
['6', ' 192000', ' 0', ' 8', ' 59', ' 95']
['6', ' 192000', ' 1', ' 8', ' 72', ' 95']
['6', ' 192000', ' 1', ' 8', ' 60', ' 95']
['6', ' 192480', ' 0', ' 8', ' 72', ' 95']
['6', ' 192480', ' 0', ' 8', ' 60', ' 95']
['6', ' 192480', ' 1', ' 8', ' 74', ' 95']
['6', ' 192480', ' 1', ' 8', ' 62', ' 95']
['6', ' 193440', ' 0', ' 8', ' 74', ' 95']
['6', ' 193440', ' 0', ' 8', ' 62', ' 95']
['6', ' 193440', ' 1', ' 8', ' 72', ' 95']
['6', ' 193440', ' 1', ' 8', ' 60', ' 95']
['6', ' 194400', ' 0', ' 8', ' 72', ' 95']
['6', ' 194400', ' 0', ' 8', ' 60', ' 95']
['6', ' 194400', ' 1', ' 8', ' 71', ' 95']
['6', ' 194400', ' 1', ' 8', ' 59', ' 95']
['6', ' 195840', ' 0', ' 8', ' 71', ' 95']
['6', ' 195840', ' 0', ' 8', ' 59', ' 95']
['6', ' 195840', ' 1', ' 8', ' 57', ' 95']
['6', ' 195840', ' 1', ' 8', ' 45', ' 95']
['6', ' 196800', ' 0', ' 8', ' 57', ' 95']
['6', ' 196800', ' 0', ' 8', ' 45', ' 95']
['6', ' 196800', ' 1', ' 8', ' 57', ' 95']
['6', ' 196800', ' 1', ' 8', ' 45', ' 95']
['6', ' 197760', ' 0', ' 8', ' 57', ' 95']
['6', ' 197760', ' 0', ' 8', ' 45', ' 95']
['6', ' 198240', ' 1', ' 8', ' 71', ' 95']
['6', ' 198240', ' 1', ' 8', ' 59', ' 95']
['6', ' 199680', ' 0', ' 8', ' 71', ' 95']
['6', ' 199680', ' 0', ' 8', ' 59', ' 95']
['6', ' 199680', ' 1', ' 8', ' 72', ' 95']
['6', ' 199680', ' 1', ' 8', ' 60', ' 95']
['6', ' 200160', ' 0', ' 8', ' 72', ' 95']
['6', ' 200160', ' 0', ' 8', ' 60', ' 95']
['6', ' 200160', ' 1', ' 8', ' 74', ' 95']
['6', ' 200160', ' 1', ' 8', ' 62', ' 95']
['6', ' 201120', ' 0', ' 8', ' 74', ' 95']
['6', ' 201120', ' 0', ' 8', ' 62', ' 95']
['6', ' 201120', ' 1', ' 8', ' 72', ' 95']
['6', ' 201120', ' 1', ' 8', ' 60', ' 95']
['6', ' 202080', ' 0', ' 8', ' 72', ' 95']
['6', ' 202080', ' 0', ' 8', ' 60', ' 95']
['6', ' 202080', ' 1', ' 8', ' 71', ' 95']
['6', ' 202080', ' 1', ' 8', ' 59', ' 95']
['6', ' 203520', ' 0', ' 8', ' 71', ' 95']
['6', ' 203520', ' 0', ' 8', ' 59', ' 95']
['6', ' 203520', ' 1', ' 8', ' 65', ' 95']
['6', ' 203520', ' 1', ' 8', ' 57', ' 95']
['6', ' 204960', ' 0', ' 8', ' 65', ' 95']
['6', ' 204960', ' 0', ' 8', ' 57', ' 95']
['6', ' 204960', ' 1', ' 8', ' 67', ' 95']
['6', ' 204960', ' 1', ' 8', ' 59', ' 95']
['6', ' 206400', ' 0', ' 8', ' 67', ' 95']
['6', ' 206400', ' 0', ' 8', ' 59', ' 95']
['6', ' 206400', ' 1', ' 8', ' 64', ' 95']
['6', ' 206400', ' 1', ' 8', ' 55', ' 95']
['6', ' 207840', ' 0', ' 8', ' 64', ' 95']
['6', ' 207840', ' 0', ' 8', ' 55', ' 95']
['6', ' 207840', ' 1', ' 8', ' 65', ' 95']
['6', ' 207840', ' 1', ' 8', ' 57', ' 95']
['6', ' 209280', ' 0', ' 8', ' 65', ' 95']
['6', ' 209280', ' 0', ' 8', ' 57', ' 95']
['6', ' 209280', ' 1', ' 8', ' 62', ' 95']
['6', ' 209280', ' 1', ' 8', ' 53', ' 95']
['6', ' 210720', ' 0', ' 8', ' 62', ' 95']
['6', ' 210720', ' 0', ' 8', ' 53', ' 95']
['6', ' 210720', ' 1', ' 8', ' 64', ' 95']
['6', ' 210720', ' 1', ' 8', ' 55', ' 95']
['6', ' 212640', ' 0', ' 8', ' 64', ' 95']
['6', ' 212640', ' 0', ' 8', ' 55', ' 95']
['6', ' 212640', ' 1', ' 8', ' 60', ' 95']
['6', ' 212640', ' 1', ' 8', ' 52', ' 95']
['6', ' 214080', ' 0', ' 8', ' 60', ' 95']
['6', ' 214080', ' 0', ' 8', ' 52', ' 95']
['6', ' 214080', ' 1', ' 8', ' 62', ' 95']
['6', ' 214080', ' 1', ' 8', ' 53', ' 95']
['6', ' 215040', ' 0', ' 8', ' 62', ' 95']
['6', ' 215040', ' 0', ' 8', ' 53', ' 95']
['6', ' 215040', ' 1', ' 8', ' 59', ' 95']
['6', ' 215040', ' 1', ' 8', ' 50', ' 95']
['6', ' 216480', ' 0', ' 8', ' 59', ' 95']
['6', ' 216480', ' 0', ' 8', ' 50', ' 95']
['6', ' 216480', ' 1', ' 8', ' 60', ' 95']
['6', ' 216480', ' 1', ' 8', ' 52', ' 95']
['6', ' 218880', ' 0', ' 8', ' 60', ' 95']
['6', ' 218880', ' 0', ' 8', ' 52', ' 95']
['6', ' 268800', ' 1', ' 8', ' 38', ' 95']
['6', ' 269280', ' 0', ' 8', ' 38', ' 95']
['6', ' 269280', ' 1', ' 8', ' 50', ' 95']
['6', ' 269760', ' 0', ' 8', ' 50', ' 95']
['6', ' 269760', ' 1', ' 8', ' 38', ' 95']
['6', ' 270240', ' 0', ' 8', ' 38', ' 95']
['6', ' 270240', ' 1', ' 8', ' 50', ' 95']
['6', ' 270720', ' 0', ' 8', ' 50', ' 95']
['6', ' 270720', ' 1', ' 8', ' 38', ' 95']
['6', ' 271200', ' 0', ' 8', ' 38', ' 95']
['6', ' 271200', ' 1', ' 8', ' 50', ' 95']
['6', ' 271680', ' 0', ' 8', ' 50', ' 95']
['6', ' 271680', ' 1', ' 8', ' 38', ' 95']
['6', ' 272160', ' 0', ' 8', ' 38', ' 95']
['6', ' 272160', ' 1', ' 8', ' 50', ' 95']
['6', ' 272640', ' 0', ' 8', ' 50', ' 95']
['6', ' 272640', ' 1', ' 8', ' 38', ' 95']
['6', ' 273120', ' 0', ' 8', ' 38', ' 95']
['6', ' 273120', ' 1', ' 8', ' 50', ' 95']
['6', ' 273600', ' 0', ' 8', ' 50', ' 95']
['6', ' 273600', ' 1', ' 8', ' 38', ' 95']
['6', ' 274080', ' 0', ' 8', ' 38', ' 95']
['6', ' 274080', ' 1', ' 8', ' 50', ' 95']
['6', ' 274560', ' 0', ' 8', ' 50', ' 95']
['6', ' 274560', ' 1', ' 8', ' 38', ' 95']
['6', ' 275040', ' 0', ' 8', ' 38', ' 95']
['6', ' 275040', ' 1', ' 8', ' 50', ' 95']
['6', ' 275520', ' 0', ' 8', ' 50', ' 95']
['6', ' 275520', ' 1', ' 8', ' 38', ' 95']
['6', ' 276000', ' 0', ' 8', ' 38', ' 95']
['6', ' 276000', ' 1', ' 8', ' 50', ' 95']
['6', ' 276480', ' 0', ' 8', ' 50', ' 95']
['6', ' 276480', ' 1', ' 8', ' 38', ' 95']
['6', ' 276960', ' 0', ' 8', ' 38', ' 95']
['6', ' 276960', ' 1', ' 8', ' 50', ' 95']
['6', ' 277440', ' 0', ' 8', ' 50', ' 95']
['6', ' 277440', ' 1', ' 8', ' 38', ' 95']
['6', ' 277920', ' 0', ' 8', ' 38', ' 95']
['6', ' 277920', ' 1', ' 8', ' 50', ' 95']
['6', ' 278400', ' 0', ' 8', ' 50', ' 95']
['6', ' 278400', ' 1', ' 8', ' 38', ' 95']
['6', ' 278880', ' 0', ' 8', ' 38', ' 95']
['6', ' 278880', ' 1', ' 8', ' 50', ' 95']
['6', ' 279360', ' 0', ' 8', ' 50', ' 95']
['6', ' 279360', ' 1', ' 8', ' 38', ' 95']
['6', ' 279840', ' 0', ' 8', ' 38', ' 95']
['6', ' 279840', ' 1', ' 8', ' 50', ' 95']
['6', ' 280320', ' 0', ' 8', ' 50', ' 95']
['6', ' 280320', ' 1', ' 8', ' 38', ' 95']
['6', ' 280800', ' 0', ' 8', ' 38', ' 95']
['6', ' 280800', ' 1', ' 8', ' 50', ' 95']
['6', ' 281280', ' 0', ' 8', ' 50', ' 95']
['6', ' 281280', ' 1', ' 8', ' 38', ' 95']
['6', ' 281760', ' 0', ' 8', ' 38', ' 95']
['6', ' 281760', ' 1', ' 8', ' 50', ' 95']
['6', ' 282240', ' 0', ' 8', ' 50', ' 95']
['6', ' 282240', ' 1', ' 8', ' 38', ' 95']
['6', ' 282720', ' 0', ' 8', ' 38', ' 95']
['6', ' 282720', ' 1', ' 8', ' 50', ' 95']
['6', ' 283200', ' 0', ' 8', ' 50', ' 95']
['6', ' 283200', ' 1', ' 8', ' 38', ' 95']
['6', ' 283680', ' 0', ' 8', ' 38', ' 95']
['6', ' 283680', ' 1', ' 8', ' 50', ' 95']
['6', ' 284160', ' 0', ' 8', ' 50', ' 95']
['6', ' 284160', ' 1', ' 8', ' 38', ' 95']
['6', ' 284640', ' 0', ' 8', ' 38', ' 95']
['6', ' 284640', ' 1', ' 8', ' 50', ' 95']
['6', ' 285120', ' 0', ' 8', ' 50', ' 95']
['6', ' 285120', ' 1', ' 8', ' 38', ' 95']
['6', ' 285600', ' 0', ' 8', ' 38', ' 95']
['6', ' 285600', ' 1', ' 8', ' 50', ' 95']
['6', ' 286080', ' 0', ' 8', ' 50', ' 95']
['6', ' 286080', ' 1', ' 8', ' 38', ' 95']
['6', ' 286560', ' 0', ' 8', ' 38', ' 95']
['6', ' 286560', ' 1', ' 8', ' 50', ' 95']
['6', ' 287040', ' 0', ' 8', ' 50', ' 95']
['6', ' 287040', ' 1', ' 8', ' 38', ' 95']
['6', ' 287520', ' 0', ' 8', ' 38', ' 95']
['6', ' 287520', ' 1', ' 8', ' 50', ' 95']
['6', ' 288000', ' 0', ' 8', ' 50', ' 95']
['6', ' 288000', ' 1', ' 8', ' 38', ' 95']
['6', ' 288480', ' 0', ' 8', ' 38', ' 95']
['6', ' 288480', ' 1', ' 8', ' 50', ' 95']
['6', ' 288960', ' 0', ' 8', ' 50', ' 95']
['6', ' 288960', ' 1', ' 8', ' 38', ' 95']
['6', ' 289440', ' 0', ' 8', ' 38', ' 95']
['6', ' 289440', ' 1', ' 8', ' 50', ' 95']
['6', ' 289920', ' 0', ' 8', ' 50', ' 95']
['6', ' 289920', ' 1', ' 8', ' 38', ' 95']
['6', ' 290400', ' 0', ' 8', ' 38', ' 95']
['6', ' 290400', ' 1', ' 8', ' 50', ' 95']
['6', ' 290880', ' 0', ' 8', ' 50', ' 95']
['6', ' 290880', ' 1', ' 8', ' 38', ' 95']
['6', ' 291360', ' 0', ' 8', ' 38', ' 95']
['6', ' 291360', ' 1', ' 8', ' 50', ' 95']
['6', ' 291840', ' 0', ' 8', ' 50', ' 95']
['6', ' 291840', ' 1', ' 8', ' 38', ' 95']
['6', ' 292320', ' 0', ' 8', ' 38', ' 95']
['6', ' 292320', ' 1', ' 8', ' 50', ' 95']
['6', ' 292800', ' 0', ' 8', ' 50', ' 95']
['6', ' 292800', ' 1', ' 8', ' 38', ' 95']
['6', ' 293280', ' 0', ' 8', ' 38', ' 95']
['6', ' 293280', ' 1', ' 8', ' 50', ' 95']
['6', ' 293760', ' 0', ' 8', ' 50', ' 95']
['6', ' 293760', ' 1', ' 8', ' 38', ' 95']
['6', ' 294240', ' 0', ' 8', ' 38', ' 95']
['6', ' 294240', ' 1', ' 8', ' 50', ' 95']
['6', ' 294720', ' 0', ' 8', ' 50', ' 95']
['6', ' 294720', ' 1', ' 8', ' 38', ' 95']
['6', ' 295200', ' 0', ' 8', ' 38', ' 95']
['6', ' 295200', ' 1', ' 8', ' 50', ' 95']
['6', ' 295680', ' 0', ' 8', ' 50', ' 95']
['6', ' 295680', ' 1', ' 8', ' 57', ' 95']
['6', ' 295680', ' 1', ' 8', ' 45', ' 95']
['6', ' 296640', ' 0', ' 8', ' 57', ' 95']
['6', ' 296640', ' 0', ' 8', ' 45', ' 95']
['6', ' 296640', ' 1', ' 8', ' 57', ' 95']
['6', ' 296640', ' 1', ' 8', ' 45', ' 95']
['6', ' 297600', ' 0', ' 8', ' 57', ' 95']
['6', ' 297600', ' 0', ' 8', ' 45', ' 95']
['6', ' 298080', ' 1', ' 8', ' 71', ' 95']
['6', ' 298080', ' 1', ' 8', ' 59', ' 95']
['6', ' 299520', ' 0', ' 8', ' 71', ' 95']
['6', ' 299520', ' 0', ' 8', ' 59', ' 95']
['6', ' 299520', ' 1', ' 8', ' 72', ' 95']
['6', ' 299520', ' 1', ' 8', ' 60', ' 95']
['6', ' 300000', ' 0', ' 8', ' 72', ' 95']
['6', ' 300000', ' 0', ' 8', ' 60', ' 95']
['6', ' 300000', ' 1', ' 8', ' 74', ' 95']
['6', ' 300000', ' 1', ' 8', ' 62', ' 95']
['6', ' 300960', ' 0', ' 8', ' 74', ' 95']
['6', ' 300960', ' 0', ' 8', ' 62', ' 95']
['6', ' 300960', ' 1', ' 8', ' 72', ' 95']
['6', ' 300960', ' 1', ' 8', ' 60', ' 95']
['6', ' 301920', ' 0', ' 8', ' 72', ' 95']
['6', ' 301920', ' 0', ' 8', ' 60', ' 95']
['6', ' 301920', ' 1', ' 8', ' 71', ' 95']
['6', ' 301920', ' 1', ' 8', ' 59', ' 95']
['6', ' 303360', ' 0', ' 8', ' 71', ' 95']
['6', ' 303360', ' 0', ' 8', ' 59', ' 95']
['6', ' 303360', ' 1', ' 8', ' 57', ' 95']
['6', ' 303360', ' 1', ' 8', ' 45', ' 95']
['6', ' 304320', ' 0', ' 8', ' 57', ' 95']
['6', ' 304320', ' 0', ' 8', ' 45', ' 95']
['6', ' 304320', ' 1', ' 8', ' 57', ' 95']
['6', ' 304320', ' 1', ' 8', ' 45', ' 95']
['6', ' 305280', ' 0', ' 8', ' 57', ' 95']
['6', ' 305280', ' 0', ' 8', ' 45', ' 95']
['6', ' 305760', ' 1', ' 8', ' 71', ' 95']
['6', ' 305760', ' 1', ' 8', ' 59', ' 95']
['6', ' 307200', ' 0', ' 8', ' 71', ' 95']
['6', ' 307200', ' 0', ' 8', ' 59', ' 95']
['6', ' 307200', ' 1', ' 8', ' 72', ' 95']
['6', ' 307200', ' 1', ' 8', ' 60', ' 95']
['6', ' 307680', ' 0', ' 8', ' 72', ' 95']
['6', ' 307680', ' 0', ' 8', ' 60', ' 95']
['6', ' 307680', ' 1', ' 8', ' 74', ' 95']
['6', ' 307680', ' 1', ' 8', ' 62', ' 95']
['6', ' 308640', ' 0', ' 8', ' 74', ' 95']
['6', ' 308640', ' 0', ' 8', ' 62', ' 95']
['6', ' 308640', ' 1', ' 8', ' 72', ' 95']
['6', ' 308640', ' 1', ' 8', ' 60', ' 95']
['6', ' 309600', ' 0', ' 8', ' 72', ' 95']
['6', ' 309600', ' 0', ' 8', ' 60', ' 95']
['6', ' 309600', ' 1', ' 8', ' 71', ' 95']
['6', ' 309600', ' 1', ' 8', ' 59', ' 95']
['6', ' 311040', ' 0', ' 8', ' 71', ' 95']
['6', ' 311040', ' 0', ' 8', ' 59', ' 95']
['6', ' 318720', ' 1', ' 8', ' 53', ' 95']
['6', ' 320160', ' 1', ' 8', ' 57', ' 95']
['6', ' 321600', ' 1', ' 8', ' 65', ' 95']
['6', ' 322560', ' 0', ' 8', ' 53', ' 95']
['6', ' 322560', ' 0', ' 8', ' 57', ' 95']
['6', ' 322560', ' 1', ' 8', ' 53', ' 95']
['6', ' 324000', ' 1', ' 8', ' 57', ' 95']
['6', ' 325440', ' 0', ' 8', ' 65', ' 95']
['6', ' 325440', ' 1', ' 8', ' 65', ' 95']
['6', ' 326400', ' 0', ' 8', ' 53', ' 95']
['6', ' 326400', ' 0', ' 8', ' 57', ' 95']
['6', ' 326400', ' 0', ' 8', ' 65', ' 95']
['6', ' 326400', ' 1', ' 8', ' 67', ' 95']
['6', ' 326880', ' 0', ' 8', ' 67', ' 95']
['6', ' 326880', ' 1', ' 8', ' 59', ' 95']
['6', ' 327120', ' 0', ' 8', ' 59', ' 95']
['6', ' 327120', ' 1', ' 8', ' 60', ' 95']
['6', ' 327360', ' 0', ' 8', ' 60', ' 95']
['6', ' 327360', ' 1', ' 8', ' 65', ' 95']
['6', ' 327840', ' 0', ' 8', ' 65', ' 95']
['6', ' 327840', ' 1', ' 8', ' 59', ' 95']
['6', ' 328080', ' 0', ' 8', ' 59', ' 95']
['6', ' 328080', ' 1', ' 8', ' 60', ' 95']
['6', ' 328320', ' 0', ' 8', ' 60', ' 95']
['6', ' 328320', ' 1', ' 8', ' 64', ' 95']
['6', ' 328800', ' 0', ' 8', ' 64', ' 95']
['6', ' 328800', ' 1', ' 8', ' 59', ' 95']
['6', ' 329040', ' 0', ' 8', ' 59', ' 95']
['6', ' 329040', ' 1', ' 8', ' 60', ' 95']
['6', ' 329280', ' 0', ' 8', ' 60', ' 95']
['6', ' 329280', ' 1', ' 8', ' 62', ' 95']
['6', ' 329760', ' 0', ' 8', ' 62', ' 95']
['6', ' 329760', ' 1', ' 8', ' 59', ' 95']
['6', ' 330000', ' 0', ' 8', ' 59', ' 95']
['6', ' 330000', ' 1', ' 8', ' 60', ' 95']
['6', ' 330240', ' 0', ' 8', ' 60', ' 95']
['6', ' 330240', ' 1', ' 8', ' 64', ' 95']
['6', ' 330720', ' 0', ' 8', ' 64', ' 95']
['6', ' 330720', ' 1', ' 8', ' 59', ' 95']
['6', ' 330960', ' 0', ' 8', ' 59', ' 95']
['6', ' 330960', ' 1', ' 8', ' 60', ' 95']
['6', ' 331200', ' 0', ' 8', ' 60', ' 95']
['6', ' 331200', ' 1', ' 8', ' 65', ' 95']
['6', ' 331680', ' 0', ' 8', ' 65', ' 95']
['6', ' 331680', ' 1', ' 8', ' 59', ' 95']
['6', ' 331920', ' 0', ' 8', ' 59', ' 95']
['6', ' 331920', ' 1', ' 8', ' 60', ' 95']
['6', ' 332160', ' 0', ' 8', ' 60', ' 95']
['6', ' 332160', ' 1', ' 8', ' 67', ' 95']
['6', ' 332640', ' 0', ' 8', ' 67', ' 95']
